Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
WWV93419,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,7078,ORF1ab,2019-02-14
WWV93420,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,4391,ORF1a,2019-02-14
WWV93421,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,1353,S protein,2019-02-14
WWV93422,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,103,ORF3,2019-02-14
WWV93423,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,109,ORF4a,2019-02-14
WWV93424,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,246,ORF4b,2019-02-14
WWV93425,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,224,ORF5,2019-02-14
WWV93426,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,82,E protein,2019-02-14
WWV93427,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,219,M protein,2019-02-14
WWV93428,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,413,N protein,2019-02-14
WWV93429,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987494,Hu/Sohar-Oman-191133/2019,Betacoronavirus cameli,143,ORF8b,2019-02-14
WWV93430,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,7078,ORF1ab,2019-02-14
WWV93431,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,4391,ORF1a,2019-02-14
WWV93432,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,1353,S protein,2019-02-14
WWV93433,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,103,ORF3,2019-02-14
WWV93434,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,109,ORF4a,2019-02-14
WWV93435,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,246,ORF4b,2019-02-14
WWV93436,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,224,ORF5,2019-02-14
WWV93437,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,82,E protein,2019-02-14
WWV93438,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,219,M protein,2019-02-14
WWV93439,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,413,N protein,2019-02-14
WWV93440,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987495,Hu/Sohar-Oman-191224/2019,Betacoronavirus cameli,143,ORF8b,2019-02-14
WWV93441,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,7078,ORF1ab,2019-02-15
WWV93442,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,4391,ORF1a,2019-02-15
WWV93443,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,1353,S protein,2019-02-15
WWV93444,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,103,ORF3,2019-02-15
WWV93445,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,109,ORF4a,2019-02-15
WWV93446,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,246,ORF4b,2019-02-15
WWV93447,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,224,ORF5,2019-02-15
WWV93448,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,82,E protein,2019-02-15
WWV93449,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,219,M protein,2019-02-15
WWV93450,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,413,N protein,2019-02-15
WWV93451,Middle East respiratory syndrome-related coronavirus,GenBank,,OR987496,Hu/Sur-Oman-191940/2019,Betacoronavirus cameli,143,ORF8b,2019-02-15
XNJ62307,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,7078,polyprotein orf1ab,2016
XNJ62308,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,4391,polyprotein orf1a,2016
XNJ62309,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,1353,spike protein,2016
XNJ62310,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,103,ORF3 protein,2016
XNJ62311,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,109,ORF4a protein,2016
XNJ62312,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,246,ORF4b protein,2016
XNJ62313,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,224,ORF5 protein,2016
XNJ62314,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,82,envelope protein,2016
XNJ62315,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,219,membrane protein,2016
XNJ62316,Middle East respiratory syndrome-related coronavirus,GenBank,,PV000776,MERS-CoV/KOR/2016-001,Betacoronavirus cameli,413,nucleocapsid protein,2016
XCG98107,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-11-13
XCG98108,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-11-13
XCG98109,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,1353,S protein,2023-11-13
XCG98110,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-11-13
XCG98111,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-11-13
XCG98112,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,246,orf4b protein,2023-11-13
XCG98113,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,224,orf5 protein,2023-11-13
XCG98114,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,82,E protein,2023-11-13
XCG98115,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,219,M protein,2023-11-13
XCG98116,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,413,N protein,2023-11-13
XCG98117,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952162,P6-25_KSA_2023,Betacoronavirus cameli,143,orf8b protein,2023-11-13
XCG98118,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-12-23
XCG98119,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-12-23
XCG98120,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,1351,S protein,2023-12-23
XCG98121,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-12-23
XCG98122,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-12-23
XCG98123,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,246,orf4b protein,2023-12-23
XCG98124,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,224,orf5 protein,2023-12-23
XCG98125,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,82,E protein,2023-12-23
XCG98126,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,219,M protein,2023-12-23
XCG98127,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,413,N protein,2023-12-23
XCG98128,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952163,P5-10_KSA_2023,Betacoronavirus cameli,143,orf8b protein,2023-12-23
XCG98129,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-11-19
XCG98130,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-11-19
XCG98131,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,1351,S protein,2023-11-19
XCG98132,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-11-19
XCG98133,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-11-19
XCG98134,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,246,orf4b protein,2023-11-19
XCG98135,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,224,orf5 protein,2023-11-19
XCG98136,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,82,E protein,2023-11-19
XCG98137,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,219,M protein,2023-11-19
XCG98138,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,413,N protein,2023-11-19
XCG98139,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952164,P5-7_KSA_2023,Betacoronavirus cameli,143,orf8b protein,2023-11-19
XCG98140,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-11-13
XCG98141,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-11-13
XCG98142,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,1351,S protein,2023-11-13
XCG98143,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-11-13
XCG98144,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-11-13
XCG98145,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,246,orf4b protein,2023-11-13
XCG98146,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,224,orf5 protein,2023-11-13
XCG98147,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,82,E protein,2023-11-13
XCG98148,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,219,M protein,2023-11-13
XCG98149,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,413,N protein,2023-11-13
XCG98150,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952165,P6-19_KSA_2023,Betacoronavirus cameli,143,orf8b protein,2023-11-13
XCG98151,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-11-19
XCG98152,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-11-19
XCG98153,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,1351,S protein,2023-11-19
XCG98154,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-11-19
XCG98155,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-11-19
XCG98156,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,246,orf4b protein,2023-11-19
XCG98157,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,224,orf5 protein,2023-11-19
XCG98158,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,82,E protein,2023-11-19
XCG98159,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,219,M protein,2023-11-19
XCG98160,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,413,N protein,2023-11-19
XCG98161,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952166,P5-3_KSA_2023,Betacoronavirus cameli,143,orf8b protein,2023-11-19
XCG98162,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-11-19
XCG98163,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-11-19
XCG98164,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,1351,S protein,2023-11-19
XCG98165,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-11-19
XCG98166,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-11-19
XCG98167,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,246,orf4b protein,2023-11-19
XCG98168,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,224,orf5 protein,2023-11-19
XCG98169,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,82,E protein,2023-11-19
XCG98170,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,219,M protein,2023-11-19
XCG98171,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,413,N protein,2023-11-19
XCG98172,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952167,P5-11_KSA_2023,Betacoronavirus cameli,143,orf8b protein,2023-11-19
XCG98173,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-12-23
XCG98174,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-12-23
XCG98175,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,1351,S protein,2023-12-23
XCG98176,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-12-23
XCG98177,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-12-23
XCG98178,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,246,orf4b protein,2023-12-23
XCG98179,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,224,orf5 protein,2023-12-23
XCG98180,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,82,E protein,2023-12-23
XCG98181,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,219,M protein,2023-12-23
XCG98182,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,413,N protein,2023-12-23
XCG98183,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952168,P5-9_KSA_2023,Betacoronavirus cameli,143,orf8b protein,2023-12-23
XCG98184,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952169,P6-70_KSA_2023,Betacoronavirus cameli,7078,orf1ab polyprotein,2023-11-13
XCG98185,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952169,P6-70_KSA_2023,Betacoronavirus cameli,4391,orf1a polyprotein,2023-11-13
XCG98186,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952169,P6-70_KSA_2023,Betacoronavirus cameli,1351,S protein,2023-11-13
XCG98187,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952169,P6-70_KSA_2023,Betacoronavirus cameli,103,orf3 protein,2023-11-13
XCG98188,Middle East respiratory syndrome-related coronavirus,GenBank,,PP952169,P6-70_KSA_2023,Betacoronavirus cameli,109,orf4a protein,2023-11-13
