Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
XLE37676,GenBank,PQ616071,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10326S/2023,219,2023-01-13
XLE37677,GenBank,PQ616071,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10326S/2023,77,2023-01-13
XLE37678,GenBank,PQ616071,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10326S/2023,225,2023-01-13
XLE37679,GenBank,PQ616071,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10326S/2023,389,2023-01-13
XLE37680,GenBank,PQ616072,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11707S/2023,6763,2023-02-12
XLE37681,GenBank,PQ616072,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11707S/2023,1172,2023-02-12
XLE37682,GenBank,PQ616072,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11707S/2023,219,2023-02-12
XLE37683,GenBank,PQ616072,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11707S/2023,77,2023-02-12
XLE37684,GenBank,PQ616072,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11707S/2023,225,2023-02-12
XLE37685,GenBank,PQ616072,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11707S/2023,389,2023-02-12
XLE37686,GenBank,PQ616073,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-15002S/2023,6763,2023-03-23
XLE37687,GenBank,PQ616073,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-15002S/2023,1172,2023-03-23
XLE37688,GenBank,PQ616073,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-15002S/2023,219,2023-03-23
XLE37689,GenBank,PQ616073,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-15002S/2023,77,2023-03-23
XLE37690,GenBank,PQ616073,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-15002S/2023,225,2023-03-23
XLE37691,GenBank,PQ616073,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-15002S/2023,389,2023-03-23
XLE37692,GenBank,PQ616075,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-18405S/2023,6756,2023-05-04
XLE37693,GenBank,PQ616075,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-18405S/2023,1172,2023-05-04
XLE37694,GenBank,PQ616075,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-18405S/2023,219,2023-05-04
XLE37695,GenBank,PQ616075,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-18405S/2023,77,2023-05-04
XLE37696,GenBank,PQ616075,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-18405S/2023,225,2023-05-04
XLE37697,GenBank,PQ616075,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-18405S/2023,389,2023-05-04
XLE37698,GenBank,PQ616076,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-19856S/2023,6763,2023-05-22
XLE37699,GenBank,PQ616076,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-19856S/2023,1172,2023-05-22
XLE37700,GenBank,PQ616076,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-19856S/2023,195,2023-05-22
XLE37701,GenBank,PQ616076,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-19856S/2023,30,2023-05-22
XLE37702,GenBank,PQ616076,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-19856S/2023,225,2023-05-22
XLE37703,GenBank,PQ616076,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-19856S/2023,389,2023-05-22
XLE37704,GenBank,PQ616077,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20409S/2023,6756,2023-05-30
XLE37705,GenBank,PQ616077,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20409S/2023,967,2023-05-30
XLE37706,GenBank,PQ616077,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20409S/2023,1,2023-05-30
XLE37707,GenBank,PQ616077,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20409S/2023,225,2023-05-30
XLE37708,GenBank,PQ616077,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20409S/2023,389,2023-05-30
XLE37709,GenBank,PQ616078,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-25806S/2021,6763,2021-02-09
XLE37710,GenBank,PQ616078,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-25806S/2021,1171,2021-02-09
XLE37711,GenBank,PQ616078,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-25806S/2021,219,2021-02-09
XLE37712,GenBank,PQ616078,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-25806S/2021,77,2021-02-09
XLE37713,GenBank,PQ616078,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-25806S/2021,225,2021-02-09
XLE37714,GenBank,PQ616078,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-25806S/2021,389,2021-02-09
XLE37715,GenBank,PQ616079,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-28925S/2021,6761,2021-03-10
XLE37716,GenBank,PQ616079,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-28925S/2021,1172,2021-03-10
XLE37717,GenBank,PQ616079,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-28925S/2021,219,2021-03-10
XLE37718,GenBank,PQ616079,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-28925S/2021,77,2021-03-10
XLE37719,GenBank,PQ616079,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-28925S/2021,225,2021-03-10
XLE37720,GenBank,PQ616079,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-28925S/2021,389,2021-03-10
XLE37721,GenBank,PQ616080,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29698S/2021,6756,2021-03-17
XLE37722,GenBank,PQ616080,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29698S/2021,1145,2021-03-17
XLE37723,GenBank,PQ616080,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29698S/2021,6,2021-03-17
XLE37724,GenBank,PQ616080,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29698S/2021,6,2021-03-17
XLE37725,GenBank,PQ616080,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29698S/2021,225,2021-03-17
XLE37726,GenBank,PQ616080,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29698S/2021,389,2021-03-17
XLE37727,GenBank,PQ616081,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/PER-RII-29756V/2020,6757,2020-02-26
XLE37728,GenBank,PQ616081,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/PER-RII-29756V/2020,1171,2020-02-26
XLE37729,GenBank,PQ616081,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/PER-RII-29756V/2020,219,2020-02-26
XLE37730,GenBank,PQ616081,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/PER-RII-29756V/2020,77,2020-02-26
XLE37731,GenBank,PQ616081,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/PER-RII-29756V/2020,225,2020-02-26
XLE37732,GenBank,PQ616081,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/PER-RII-29756V/2020,389,2020-02-26
XLE37733,GenBank,PQ616082,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/USSR/Leningrad-RII-MH144219V/1979,6758,1979
XLE37734,GenBank,PQ616082,,spike protein,Human coronavirus 229E,hCoV-229E/USSR/Leningrad-RII-MH144219V/1979,1173,1979
XLE37735,GenBank,PQ616082,,accessory protein,Human coronavirus 229E,hCoV-229E/USSR/Leningrad-RII-MH144219V/1979,219,1979
XLE37736,GenBank,PQ616082,,envelope protein,Human coronavirus 229E,hCoV-229E/USSR/Leningrad-RII-MH144219V/1979,77,1979
XLE37737,GenBank,PQ616082,,membrane protein,Human coronavirus 229E,hCoV-229E/USSR/Leningrad-RII-MH144219V/1979,225,1979
XLE37738,GenBank,PQ616082,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/USSR/Leningrad-RII-MH144219V/1979,389,1979
XLE37739,GenBank,PQ616083,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2076S/2019,6763,2019-02-12
XLE37740,GenBank,PQ616083,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2076S/2019,1171,2019-02-12
XLE37741,GenBank,PQ616083,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2076S/2019,219,2019-02-12
XLE37742,GenBank,PQ616083,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2076S/2019,77,2019-02-12
XLE37743,GenBank,PQ616083,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2076S/2019,225,2019-02-12
XLE37744,GenBank,PQ616083,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2076S/2019,389,2019-02-12
XLE37745,GenBank,PQ616084,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2900S/2019,6763,2019-02-27
XLE37746,GenBank,PQ616084,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2900S/2019,1171,2019-02-27
XLE37747,GenBank,PQ616084,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2900S/2019,219,2019-02-27
XLE37748,GenBank,PQ616084,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2900S/2019,77,2019-02-27
XLE37749,GenBank,PQ616084,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2900S/2019,225,2019-02-27
XLE37750,GenBank,PQ616084,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-2900S/2019,389,2019-02-27
XLE37751,GenBank,PQ616085,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-4031S/2018,6763,2018-04-23
XLE37752,GenBank,PQ616085,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-4031S/2018,1171,2018-04-23
XLE37753,GenBank,PQ616085,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-4031S/2018,220,2018-04-23
XLE37754,GenBank,PQ616085,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-4031S/2018,77,2018-04-23
XLE37755,GenBank,PQ616085,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-4031S/2018,225,2018-04-23
XLE37756,GenBank,PQ616085,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-4031S/2018,389,2018-04-23
XLE37757,GenBank,PQ616086,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-634S/2019,1163,2019-01-10
XLE37758,GenBank,PQ616087,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-956S/2019,6763,2019-01-24
XLE37759,GenBank,PQ616087,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-956S/2019,1171,2019-01-24
XLE37760,GenBank,PQ616087,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-956S/2019,219,2019-01-24
XLE37761,GenBank,PQ616087,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-956S/2019,67,2019-01-24
XLE37762,GenBank,PQ616087,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-956S/2019,222,2019-01-24
XLE37763,GenBank,PQ616087,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-956S/2019,389,2019-01-24
XLE37764,GenBank,PQ616088,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1616S/2019,6763,2019-02-05
XLE37765,GenBank,PQ616088,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1616S/2019,1171,2019-02-05
XLE37766,GenBank,PQ616088,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1616S/2019,219,2019-02-05
XLE37767,GenBank,PQ616088,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1616S/2019,77,2019-02-05
XLE37768,GenBank,PQ616088,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1616S/2019,225,2019-02-05
XLE37769,GenBank,PQ616088,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1616S/2019,389,2019-02-05
XLE37770,GenBank,PQ616089,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1631S/2019,6763,2019-02-04
XLE37771,GenBank,PQ616089,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1631S/2019,1171,2019-02-04
XLE37772,GenBank,PQ616089,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1631S/2019,28,2019-02-04
XLE37773,GenBank,PQ616089,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1631S/2019,39,2019-02-04
XLE37774,GenBank,PQ616089,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1631S/2019,225,2019-02-04
XLE37775,GenBank,PQ616089,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-1631S/2019,389,2019-02-04
XLE37776,GenBank,PQ616091,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3126S/2019,6763,2019-03-04
XLE37777,GenBank,PQ616091,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3126S/2019,1171,2019-03-04
XLE37778,GenBank,PQ616091,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3126S/2019,219,2019-03-04
XLE37779,GenBank,PQ616091,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3126S/2019,77,2019-03-04
XLE37780,GenBank,PQ616091,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3126S/2019,225,2019-03-04
XLE37781,GenBank,PQ616091,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3126S/2019,389,2019-03-04
XLE37782,GenBank,PQ616092,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3132S/2019,6763,2019-03-05
XLE37783,GenBank,PQ616092,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3132S/2019,1161,2019-03-05
XLE37784,GenBank,PQ616092,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3132S/2019,219,2019-03-05
XLE37785,GenBank,PQ616092,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3132S/2019,77,2019-03-05
XLE37786,GenBank,PQ616092,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3132S/2019,225,2019-03-05
XLE37787,GenBank,PQ616092,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3132S/2019,389,2019-03-05
XLE37788,GenBank,PQ616093,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-3263S/2019,1163,2019-03-06
XLE37789,GenBank,PQ616094,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-4307S/2019,1163,2019-04-16
XLE37790,GenBank,PQ616095,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10908S/2024,6538,2024-03-18
XLE37791,GenBank,PQ616095,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10908S/2024,1171,2024-03-18
XLE37792,GenBank,PQ616095,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10908S/2024,219,2024-03-18
XLE37793,GenBank,PQ616095,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10908S/2024,19,2024-03-18
XLE37794,GenBank,PQ616095,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10908S/2024,216,2024-03-18
XLE37795,GenBank,PQ616095,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-10908S/2024,387,2024-03-18
XLE37796,GenBank,PQ616096,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11131S/2024,6538,2024-03-17
XLE37797,GenBank,PQ616096,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11131S/2024,1171,2024-03-17
XLE37798,GenBank,PQ616096,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11131S/2024,219,2024-03-17
XLE37799,GenBank,PQ616096,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11131S/2024,77,2024-03-17
XLE37800,GenBank,PQ616096,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11131S/2024,225,2024-03-17
XLE37801,GenBank,PQ616096,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-11131S/2024,389,2024-03-17
XLE37802,GenBank,PQ616097,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-12721S/2023,6448,2023-02-22
XLE37803,GenBank,PQ616097,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-12721S/2023,1163,2023-02-22
XLE37804,GenBank,PQ616097,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-12721S/2023,30,2023-02-22
XLE37805,GenBank,PQ616097,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-12721S/2023,1,2023-02-22
XLE37806,GenBank,PQ616097,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-12721S/2023,225,2023-02-22
XLE37807,GenBank,PQ616097,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-12721S/2023,389,2023-02-22
XLE37808,GenBank,PQ616098,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-13431S/2022,1163,2022-02-02
XLE37809,GenBank,PQ616099,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14277S/2023,6762,2023-03-14
XLE37810,GenBank,PQ616099,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14277S/2023,1171,2023-03-14
XLE37811,GenBank,PQ616099,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14277S/2023,225,2023-03-14
XLE37812,GenBank,PQ616099,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14277S/2023,389,2023-03-14
XLE37813,GenBank,PQ616100,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14801S/2023,6763,2023-03-21
XLE37814,GenBank,PQ616100,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14801S/2023,1171,2023-03-21
XLE37815,GenBank,PQ616100,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14801S/2023,219,2023-03-21
XLE37816,GenBank,PQ616100,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14801S/2023,77,2023-03-21
XLE37817,GenBank,PQ616100,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14801S/2023,225,2023-03-21
XLE37818,GenBank,PQ616100,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-14801S/2023,389,2023-03-21
XLE37819,GenBank,PQ616101,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20862S/2022,6125,2022-04-26
XLE37820,GenBank,PQ616101,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20862S/2022,1163,2022-04-26
XLE37821,GenBank,PQ616101,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20862S/2022,219,2022-04-26
XLE37822,GenBank,PQ616101,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20862S/2022,9,2022-04-26
XLE37823,GenBank,PQ616101,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20862S/2022,207,2022-04-26
XLE37824,GenBank,PQ616101,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-20862S/2022,389,2022-04-26
XLE37825,GenBank,PQ616102,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-26591S/2021,1163,2021-02-16
XLE37826,GenBank,PQ616104,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29110S/2021,6763,2021-03-12
XLE37827,GenBank,PQ616104,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29110S/2021,1171,2021-03-12
XLE37828,GenBank,PQ616104,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29110S/2021,219,2021-03-12
XLE37829,GenBank,PQ616104,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29110S/2021,77,2021-03-12
XLE37830,GenBank,PQ616104,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29110S/2021,225,2021-03-12
XLE37831,GenBank,PQ616104,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29110S/2021,389,2021-03-12
XLE37832,GenBank,PQ616105,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29469S/2021,6763,2021-03-16
XLE37833,GenBank,PQ616105,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29469S/2021,1171,2021-03-16
XLE37834,GenBank,PQ616105,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29469S/2021,162,2021-03-16
XLE37835,GenBank,PQ616105,,envelope protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29469S/2021,6,2021-03-16
XLE37836,GenBank,PQ616105,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29469S/2021,225,2021-03-16
XLE37837,GenBank,PQ616105,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29469S/2021,389,2021-03-16
XLE37838,GenBank,PQ616106,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-29800S/2021,1171,2021-03-18
XLE37839,GenBank,PQ616107,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30175S/2021,6680,2021-03-23
XLE37840,GenBank,PQ616107,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30175S/2021,1163,2021-03-23
XLE37841,GenBank,PQ616107,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30175S/2021,1,2021-03-23
XLE37842,GenBank,PQ616107,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30175S/2021,222,2021-03-23
XLE37843,GenBank,PQ616107,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30175S/2021,291,2021-03-23
XLE37844,GenBank,PQ616108,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30347S/2021,6763,2021-03-24
XLE37845,GenBank,PQ616108,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30347S/2021,1171,2021-03-24
XLE37846,GenBank,PQ616108,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30347S/2021,15,2021-03-24
XLE37847,GenBank,PQ616108,,membrane protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30347S/2021,223,2021-03-24
XLE37848,GenBank,PQ616108,,nucleocapsid protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30347S/2021,389,2021-03-24
XLE37849,GenBank,PQ616109,,replicase polyprotein 1ab,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30556S/2021,6680,2021-03-27
XLE37850,GenBank,PQ616109,,spike protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30556S/2021,1163,2021-03-27
XLE37851,GenBank,PQ616109,,accessory protein,Human coronavirus 229E,hCoV-229E/Russia/SPE-RII-30556S/2021,30,2021-03-27
