Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
XQE70505,Feline coronavirus,GenBank,,PV246325,FCoV-5-33,Alphacoronavirus 1,206,non-structural protein 7b,2023-08-13
XQE70506,Feline coronavirus,GenBank,,PV246326,FCoV-7-26,Alphacoronavirus 1,377,nucleocapsid protein,2023-11-07
XQE70507,Feline coronavirus,GenBank,,PV246326,FCoV-7-26,Alphacoronavirus 1,101,non-structural protein 7a,2023-11-07
XQE70508,Feline coronavirus,GenBank,,PV246326,FCoV-7-26,Alphacoronavirus 1,206,non-structural protein 7b,2023-11-07
XQE70509,Feline coronavirus,GenBank,,PV246327,FCoV-9-6,Alphacoronavirus 1,376,nucleocapsid protein,2023-12-12
XQE70510,Feline coronavirus,GenBank,,PV246327,FCoV-9-6,Alphacoronavirus 1,101,non-structural protein 7a,2023-12-12
XQE70511,Feline coronavirus,GenBank,,PV246327,FCoV-9-6,Alphacoronavirus 1,206,non-structural protein 7b,2023-12-12
XOU04401,Feline coronavirus,GenBank,,PV135972,RO-FCOVS4-2025,Alphacoronavirus 1,229,ORF3C,2023-03-14
XNJ64511,Feline coronavirus,GenBank,,PQ641430,MW12/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64512,Feline coronavirus,GenBank,,PQ641431,MW16/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64513,Feline coronavirus,GenBank,,PQ641432,MW1206/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64514,Feline coronavirus,GenBank,,PQ641433,MW1350/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64515,Feline coronavirus,GenBank,,PQ641434,MW2397/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64516,Feline coronavirus,GenBank,,PQ641435,MW2801/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64517,Feline coronavirus,GenBank,,PQ641436,MW3404/66,Alphacoronavirus 1,35,spike protein,2023
XNJ64518,Feline coronavirus,GenBank,,PQ641437,MW3589-99,Alphacoronavirus 1,34,spike protein,2023
XNJ64519,Feline coronavirus,GenBank,,PQ641438,MW3735/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64520,Feline coronavirus,GenBank,,PQ641439,MW3798-66,Alphacoronavirus 1,34,spike protein,2023
XNJ64521,Feline coronavirus,GenBank,,PQ641440,MW3829/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64522,Feline coronavirus,GenBank,,PQ641441,MW3830/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64523,Feline coronavirus,GenBank,,PQ641442,MW3893/66,Alphacoronavirus 1,34,spike protein,2023
XNJ64524,Feline coronavirus,GenBank,,PQ641443,MW5299-66,Alphacoronavirus 1,28,spike protein,2023
XNJ64525,Feline coronavirus,GenBank,,PQ641444,MW5548-66,Alphacoronavirus 1,34,spike protein,2023
WWA99900,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,6698,ORF polyprotein 1ab,2022-07-17
WWA99901,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,4031,polyprotein 1a,2022-07-17
WWA99902,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,1468,spike protein,2022-07-17
WWA99903,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,70,non-structural protein 3a,2022-07-17
WWA99904,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,72,non-structural protein 3b,2022-07-17
WWA99905,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,237,non-structural protein 3c,2022-07-17
WWA99906,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,80,envelope protein,2022-07-17
WWA99907,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,142,membrane protein,2022-07-17
WWA99908,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,376,nucleocapsid protein,2022-07-17
WWA99909,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,101,non-structural protein 7a,2022-07-17
WWA99910,Feline coronavirus,GenBank,,PP254206,ZD/22/332i,Alphacoronavirus 1,174,non-structural protein 7b,2022-07-17
WWA99911,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,6698,ORF polyprotein 1ab,2022-07-17
WWA99912,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,4031,polyprotein 1a,2022-07-17
WWA99913,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,1468,spike protein,2022-07-17
WWA99914,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,70,non-structural protein 3a,2022-07-17
WWA99915,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,72,non-structural protein 3b,2022-07-17
WWA99916,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,237,non-structural protein 3c,2022-07-17
WWA99917,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,82,envelope protein,2022-07-17
WWA99918,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,262,membrane protein,2022-07-17
WWA99919,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,377,nucleocapsid protein,2022-07-17
WWA99920,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,101,non-structural protein 7a,2022-07-17
WWA99921,Feline coronavirus,GenBank,,PP254207,ZD/22/337i,Alphacoronavirus 1,206,non-structural protein 7b,2022-07-17
WWA99922,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,6696,ORF polyprotein 1ab,2022-07-19
WWA99923,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,4029,polyprotein 1a,2022-07-19
WWA99924,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,1469,spike protein,2022-07-19
WWA99925,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,70,non-structural protein 3a,2022-07-19
WWA99926,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,73,non-structural protein 3b,2022-07-19
WWA99927,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,237,non-structural protein 3c,2022-07-19
WWA99928,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,82,envelope protein,2022-07-19
WWA99929,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,262,membrane protein,2022-07-19
WWA99930,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,377,nucleocapsid protein,2022-07-19
WWA99931,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,101,non-structural protein 7a,2022-07-19
WWA99932,Feline coronavirus,GenBank,,PP254208,ZD/22/385i,Alphacoronavirus 1,206,non-structural protein 7b,2022-07-19
WWA99933,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,6694,ORF polyprotein 1ab,2022-07-21
WWA99934,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,4027,polyprotein 1a,2022-07-21
WWA99935,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,1467,spike protein,2022-07-21
WWA99936,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,70,non-structural protein 3a,2022-07-21
WWA99937,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,73,non-structural protein 3b,2022-07-21
WWA99938,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,237,non-structural protein 3c,2022-07-21
WWA99939,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,82,envelope protein,2022-07-21
WWA99940,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,263,membrane protein,2022-07-21
WWA99941,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,377,nucleocapsid protein,2022-07-21
WWA99942,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,101,non-structural protein 7a,2022-07-21
WWA99943,Feline coronavirus,GenBank,,PP254209,ZD/22/519i,Alphacoronavirus 1,206,non-structural protein 7b,2022-07-21
WWA99944,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,6691,ORF polyprotein 1ab,2022-07-22
WWA99945,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,4024,polyprotein 1a,2022-07-22
WWA99946,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,1467,spike protein,2022-07-22
WWA99947,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,70,non-structural protein 3a,2022-07-22
WWA99948,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,73,non-structural protein 3b,2022-07-22
WWA99949,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,237,non-structural protein 3c,2022-07-22
WWA99950,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,82,envelope protein,2022-07-22
WWA99951,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,263,membrane protein,2022-07-22
WWA99952,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,377,nucleocapsid protein,2022-07-22
WWA99953,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,101,non-structural protein 7a,2022-07-22
WWA99954,Feline coronavirus,GenBank,,PP254210,ZD/22/561i,Alphacoronavirus 1,206,non-structural protein 7b,2022-07-22
WWA99955,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,6669,ORF polyprotein 1ab,2022-07-22
WWA99956,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,4019,polyprotein 1a,2022-07-22
WWA99957,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,1119,spike protein,2022-07-22
WWA99958,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,70,non-structural protein 3a,2022-07-22
WWA99959,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,73,non-structural protein 3b,2022-07-22
WWA99960,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,237,non-structural protein 3c,2022-07-22
WWA99961,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,82,envelope protein,2022-07-22
WWA99962,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,262,membrane protein,2022-07-22
WWA99963,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,376,nucleocapsid protein,2022-07-22
WWA99964,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,101,non-structural protein 7a,2022-07-22
WWA99965,Feline coronavirus,GenBank,,PP254211,ZD/22/563i,Alphacoronavirus 1,206,non-structural protein 7b,2022-07-22
WWA99966,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,6703,ORF polyprotein 1ab,2022-07-23
WWA99967,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,4036,polyprotein 1a,2022-07-23
WWA99968,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,1467,spike protein,2022-07-23
WWA99969,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,70,non-structural protein 3a,2022-07-23
WWA99970,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,73,non-structural protein 3b,2022-07-23
WWA99971,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,237,non-structural protein 3c,2022-07-23
WWA99972,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,79,envelope protein,2022-07-23
WWA99973,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,264,membrane protein,2022-07-23
WWA99974,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,377,nucleocapsid protein,2022-07-23
WWA99975,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,101,non-structural protein 7a,2022-07-23
WWA99976,Feline coronavirus,GenBank,,PP254212,ZD/22/639i,Alphacoronavirus 1,206,non-structural protein 7b,2022-07-23
WWA99977,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,6696,ORF polyprotein 1ab,2022-08-23
WWA99978,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,4029,polyprotein 1a,2022-08-23
WWA99979,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,1469,spike protein,2022-08-23
WWA99980,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,70,non-structural protein 3a,2022-08-23
WWA99981,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,73,non-structural protein 3b,2022-08-23
WWA99982,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,236,non-structural protein 3c,2022-08-23
WWA99983,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,82,envelope protein,2022-08-23
WWA99984,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,262,membrane protein,2022-08-23
WWA99985,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,377,nucleocapsid protein,2022-08-23
WWA99986,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,101,non-structural protein 7a,2022-08-23
WWA99987,Feline infectious peritonitis virus,GenBank,,PP254213,ZD/22/719i,Alphacoronavirus 1,206,non-structural protein 7b,2022-08-23
WWA99988,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,6692,ORF polyprotein 1ab,2023-02-14
WWA99989,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,4025,polyprotein 1a,2023-02-14
WWA99990,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,1466,spike protein,2023-02-14
WWA99991,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,70,non-structural protein 3a,2023-02-14
WWA99992,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,73,non-structural protein 3b,2023-02-14
WWA99993,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,237,non-structural protein 3c,2023-02-14
WWA99994,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,82,envelope protein,2023-02-14
WWA99995,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,263,membrane protein,2023-02-14
WWA99996,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,377,nucleocapsid protein,2023-02-14
WWA99997,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,101,non-structural protein 7a,2023-02-14
WWA99998,Feline infectious peritonitis virus,GenBank,,PP254214,ZD/23/756i,Alphacoronavirus 1,206,non-structural protein 7b,2023-02-14
WWA99999,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,6694,ORF polyprotein 1ab,2022-01-31
WWB00001,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,4027,polyprotein 1a,2022-01-31
WWB00002,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,1468,spike protein,2022-01-31
WWB00003,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,70,non-structural protein 3a,2022-01-31
WWB00004,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,73,non-structural protein 3b,2022-01-31
WWB00005,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,239,non-structural protein 3c,2022-01-31
WWB00006,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,82,envelope protein,2022-01-31
WWB00007,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,264,membrane protein,2022-01-31
WWB00008,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,377,nucleocapsid protein,2022-01-31
WWB00009,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,101,non-structural protein 7a,2022-01-31
WWB00010,Feline coronavirus,GenBank,,PP254215,Cat/MP/Or-Re/ZD/22-01/Di2,Alphacoronavirus 1,206,non-structural protein 7b,2022-01-31
XKT23188,Feline coronavirus,GenBank,,PQ626036,FCoV/Turkey/20P/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23189,Feline coronavirus,GenBank,,PQ626037,FCoV/Turkey/106P/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23190,Feline coronavirus,GenBank,,PQ626038,FCoV/Turkey/131/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23191,Feline coronavirus,GenBank,,PQ626039,FCoV/Turkey/178/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23192,Feline coronavirus,GenBank,,PQ626040,FCoV/Turkey/193/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23193,Feline coronavirus,GenBank,,PQ626041,FCoV/Turkey/215/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23194,Feline coronavirus,GenBank,,PQ626042,FCoV/Turkey/298a/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23195,Feline coronavirus,GenBank,,PQ626043,FCoV/Turkey/298b/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23196,Feline coronavirus,GenBank,,PQ626044,FCoV/Turkey/310/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23197,Feline coronavirus,GenBank,,PQ626045,FCoV/Turkey/312/2019,Alphacoronavirus 1,201,spike protein,2019
XKT23198,Feline coronavirus,GenBank,,PQ626046,FCoV/Turkey/360/2019,Alphacoronavirus 1,201,spike protein,2019
XKB87250,Feline coronavirus,GenBank,,PQ561609,FCoV_124,Alphacoronavirus 1,182,spike protein,2019-06
XKB87251,Feline coronavirus,GenBank,,PQ561610,FCoV_128,Alphacoronavirus 1,204,spike protein,2019-06
XKB87252,Feline coronavirus,GenBank,,PQ561611,FCoV_127,Alphacoronavirus 1,203,spike protein,2019-06
XKB87253,Feline coronavirus,GenBank,,PQ561612,FCoV_129,Alphacoronavirus 1,200,spike protein,2019-06
XKB87254,Feline coronavirus,GenBank,,PQ561613,FCoV_130,Alphacoronavirus 1,204,spike protein,2019-06
XKB87255,Feline coronavirus,GenBank,,PQ561614,FCoV_132,Alphacoronavirus 1,205,spike protein,2019-06
XKB87256,Feline coronavirus,GenBank,,PQ561615,FCoV_133,Alphacoronavirus 1,203,spike protein,2019-06
XKB87257,Feline coronavirus,GenBank,,PQ561616,FCoV_135,Alphacoronavirus 1,205,spike protein,2019-06
XKB87258,Feline coronavirus,GenBank,,PQ561617,FCoV_136,Alphacoronavirus 1,204,spike protein,2019-06
XKB87259,Feline coronavirus,GenBank,,PQ561618,FCoV_141,Alphacoronavirus 1,196,spike protein,2019-06
XKB87260,Feline coronavirus,GenBank,,PQ561619,FCoV_142,Alphacoronavirus 1,202,spike protein,2019-06
XKB87261,Feline coronavirus,GenBank,,PQ561620,FCoV_150,Alphacoronavirus 1,206,spike protein,2019-07
XKB87262,Feline coronavirus,GenBank,,PQ561621,FCoV_159,Alphacoronavirus 1,204,spike protein,2019-07
XKB87263,Feline coronavirus,GenBank,,PQ561622,FCoV_160,Alphacoronavirus 1,202,spike protein,2019-07
XKB87264,Feline coronavirus,GenBank,,PQ561623,FCoV_161,Alphacoronavirus 1,202,spike protein,2019-07
XKB87265,Feline coronavirus,GenBank,,PQ561624,FCoV_162,Alphacoronavirus 1,202,spike protein,2019-07
XKB87266,Feline coronavirus,GenBank,,PQ561625,FCoV_163,Alphacoronavirus 1,203,spike protein,2019-07
XKB87267,Feline coronavirus,GenBank,,PQ561626,FCoV_171,Alphacoronavirus 1,202,spike protein,2019-07
XKB87268,Feline coronavirus,GenBank,,PQ561627,FCoV_175,Alphacoronavirus 1,203,spike protein,2019-08
XKB87269,Feline coronavirus,GenBank,,PQ561628,FCoV_177,Alphacoronavirus 1,202,spike protein,2019-08
XKB87270,Feline coronavirus,GenBank,,PQ561629,FCoV_181,Alphacoronavirus 1,199,spike protein,2019-08
XKB87271,Feline coronavirus,GenBank,,PQ561630,FCoV_184,Alphacoronavirus 1,203,spike protein,2019-09
XKB87272,Feline coronavirus,GenBank,,PQ561631,FCoV_191,Alphacoronavirus 1,170,spike protein,2019-09
XKB87273,Feline coronavirus,GenBank,,PQ561632,FCoV_195,Alphacoronavirus 1,202,spike protein,2019-09
XKB87274,Feline coronavirus,GenBank,,PQ561633,FCoV_196,Alphacoronavirus 1,206,spike protein,2019-09
XKB87275,Feline coronavirus,GenBank,,PQ561634,FCoV_200,Alphacoronavirus 1,149,spike protein,2019-10
XKB87276,Feline coronavirus,GenBank,,PQ561635,FCoV_203,Alphacoronavirus 1,202,spike protein,2019-10
XKB87277,Feline coronavirus,GenBank,,PQ561636,FCoV_209,Alphacoronavirus 1,197,spike protein,2019-10
XKB87278,Feline coronavirus,GenBank,,PQ561637,FCoV_211,Alphacoronavirus 1,182,spike protein,2019-10
XKB87279,Feline coronavirus,GenBank,,PQ561638,FCoV_215,Alphacoronavirus 1,202,spike protein,2019-10
XKB87280,Feline coronavirus,GenBank,,PQ561639,FCoV_216,Alphacoronavirus 1,188,spike protein,2019-10
XKB87281,Feline coronavirus,GenBank,,PQ561640,FCoV_219,Alphacoronavirus 1,148,spike protein,2019-10
XKB87282,Feline coronavirus,GenBank,,PQ561641,FCoV_240,Alphacoronavirus 1,202,spike protein,2019-11
XKB87283,Feline coronavirus,GenBank,,PQ561642,FCoV_308,Alphacoronavirus 1,158,spike protein,2019-11
XKB87284,Feline coronavirus,GenBank,,PQ561643,FCoV_312,Alphacoronavirus 1,180,spike protein,2019-11
XKB87285,Feline coronavirus,GenBank,,PQ561644,FCoV_319,Alphacoronavirus 1,195,spike protein,2019-12
XKB87286,Feline coronavirus,GenBank,,PQ561645,FCoV_326,Alphacoronavirus 1,201,spike protein,2019-12
XKB87287,Feline coronavirus,GenBank,,PQ561646,FCoV_337,Alphacoronavirus 1,201,spike protein,2019-12
XKB87288,Feline coronavirus,GenBank,,PQ561647,FCoV_338,Alphacoronavirus 1,193,spike protein,2019-12
XKB87289,Feline coronavirus,GenBank,,PQ561648,FCoV_344,Alphacoronavirus 1,200,spike protein,2019-12
XKB87290,Feline coronavirus,GenBank,,PQ561649,FCoV_359,Alphacoronavirus 1,200,spike protein,2019-12
XKB87623,Feline coronavirus,GenBank,,PQ541532,FCoV001,Alphacoronavirus 1,206,capsid protein VP1,2024-01-12
XJW06221,Feline coronavirus,GenBank,,PQ540757,18-INT,Alphacoronavirus 1,206,spike,2019-03
XJW06222,Feline coronavirus,GenBank,,PQ540758,29-LIV,Alphacoronavirus 1,163,spike,2019-03
XJW06223,Feline coronavirus,GenBank,,PQ540759,30-INT,Alphacoronavirus 1,206,spike,2019-03
XJW06224,Feline coronavirus,GenBank,,PQ540760,104-INT,Alphacoronavirus 1,202,spike,2019-06
