Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
XUM36740,GenBank,PV685460,,membrane glycoprotein,Human coronavirus HKU1,HKU1/240424/USA/2024,223,2024-04-15
XUM36741,GenBank,PV685460,,nucleocapsid protein,Human coronavirus HKU1,HKU1/240424/USA/2024,441,2024-04-15
XUM36742,GenBank,PV685460,,internal protein,Human coronavirus HKU1,HKU1/240424/USA/2024,205,2024-04-15
XUM36743,GenBank,PV685461,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/299975/USA/2023,7181,2023-12-20
XUM36744,GenBank,PV685461,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/299975/USA/2023,4470,2023-12-20
XUM36745,GenBank,PV685461,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/299975/USA/2023,386,2023-12-20
XUM36746,GenBank,PV685461,,spike protein,Human coronavirus HKU1,HKU1/299975/USA/2023,1356,2023-12-20
XUM36747,GenBank,PV685461,,nonstructural protein,Human coronavirus HKU1,HKU1/299975/USA/2023,109,2023-12-20
XUM36748,GenBank,PV685461,,envelope protein,Human coronavirus HKU1,HKU1/299975/USA/2023,82,2023-12-20
XUM36749,GenBank,PV685461,,membrane glycoprotein,Human coronavirus HKU1,HKU1/299975/USA/2023,223,2023-12-20
XUM36750,GenBank,PV685461,,nucleocapsid protein,Human coronavirus HKU1,HKU1/299975/USA/2023,441,2023-12-20
XUM36751,GenBank,PV685461,,internal protein,Human coronavirus HKU1,HKU1/299975/USA/2023,205,2023-12-20
XUM36752,GenBank,PV685462,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/327184/USA/2024,4451,2024-05-22
XUM36753,GenBank,PV685462,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/327184/USA/2024,7160,2024-05-22
XUM36754,GenBank,PV685462,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/327184/USA/2024,371,2024-05-22
XUM36755,GenBank,PV685462,,spike protein,Human coronavirus HKU1,HKU1/327184/USA/2024,1334,2024-05-22
XUM36756,GenBank,PV685462,,nonstructural protein,Human coronavirus HKU1,HKU1/327184/USA/2024,109,2024-05-22
XUM36757,GenBank,PV685462,,envelope protein,Human coronavirus HKU1,HKU1/327184/USA/2024,82,2024-05-22
XUM36758,GenBank,PV685462,,membrane glycoprotein,Human coronavirus HKU1,HKU1/327184/USA/2024,223,2024-05-22
XUM36759,GenBank,PV685462,,nucleocapsid protein,Human coronavirus HKU1,HKU1/327184/USA/2024,441,2024-05-22
XUM36760,GenBank,PV685462,,internal protein,Human coronavirus HKU1,HKU1/327184/USA/2024,205,2024-05-22
XUM36761,GenBank,PV685463,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/332522/USA/2024,7181,2024-03-21
XUM36762,GenBank,PV685463,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/332522/USA/2024,4470,2024-03-21
XUM36763,GenBank,PV685463,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/332522/USA/2024,385,2024-03-21
XUM36764,GenBank,PV685463,,spike protein,Human coronavirus HKU1,HKU1/332522/USA/2024,1351,2024-03-21
XUM36765,GenBank,PV685463,,nonstructural protein,Human coronavirus HKU1,HKU1/332522/USA/2024,109,2024-03-21
XUM36766,GenBank,PV685463,,envelope protein,Human coronavirus HKU1,HKU1/332522/USA/2024,82,2024-03-21
XUM36767,GenBank,PV685463,,membrane glycoprotein,Human coronavirus HKU1,HKU1/332522/USA/2024,223,2024-03-21
XUM36768,GenBank,PV685463,,nucleocapsid protein,Human coronavirus HKU1,HKU1/332522/USA/2024,441,2024-03-21
XUM36769,GenBank,PV685463,,internal protein,Human coronavirus HKU1,HKU1/332522/USA/2024,205,2024-03-21
XUM36770,GenBank,PV685464,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/333948/USA/2024,4469,2024-04-22
XUM36771,GenBank,PV685464,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/333948/USA/2024,7121,2024-04-22
XUM36772,GenBank,PV685464,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/333948/USA/2024,354,2024-04-22
XUM36773,GenBank,PV685464,,spike protein,Human coronavirus HKU1,HKU1/333948/USA/2024,1351,2024-04-22
XUM36774,GenBank,PV685464,,nonstructural protein,Human coronavirus HKU1,HKU1/333948/USA/2024,109,2024-04-22
XUM36775,GenBank,PV685464,,envelope protein,Human coronavirus HKU1,HKU1/333948/USA/2024,82,2024-04-22
XUM36776,GenBank,PV685464,,membrane glycoprotein,Human coronavirus HKU1,HKU1/333948/USA/2024,223,2024-04-22
XUM36777,GenBank,PV685464,,nucleocapsid protein,Human coronavirus HKU1,HKU1/333948/USA/2024,441,2024-04-22
XUM36778,GenBank,PV685464,,internal protein,Human coronavirus HKU1,HKU1/333948/USA/2024,205,2024-04-22
XUM36779,GenBank,PV685465,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/433524/USA/2024,7179,2024-02-29
XUM36780,GenBank,PV685465,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/433524/USA/2024,4468,2024-02-29
XUM36781,GenBank,PV685465,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/433524/USA/2024,386,2024-02-29
XUM36782,GenBank,PV685465,,spike protein,Human coronavirus HKU1,HKU1/433524/USA/2024,1356,2024-02-29
XUM36783,GenBank,PV685465,,nonstructural protein,Human coronavirus HKU1,HKU1/433524/USA/2024,109,2024-02-29
XUM36784,GenBank,PV685465,,envelope protein,Human coronavirus HKU1,HKU1/433524/USA/2024,82,2024-02-29
XUM36785,GenBank,PV685465,,membrane glycoprotein,Human coronavirus HKU1,HKU1/433524/USA/2024,223,2024-02-29
XUM36786,GenBank,PV685465,,nucleocapsid protein,Human coronavirus HKU1,HKU1/433524/USA/2024,441,2024-02-29
XUM36787,GenBank,PV685465,,internal protein,Human coronavirus HKU1,HKU1/433524/USA/2024,205,2024-02-29
XUM36788,GenBank,PV685466,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/437462/USA/2024,7180,2024-02-29
XUM36789,GenBank,PV685466,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/437462/USA/2024,4469,2024-02-29
XUM36790,GenBank,PV685466,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/437462/USA/2024,385,2024-02-29
XUM36791,GenBank,PV685466,,spike protein,Human coronavirus HKU1,HKU1/437462/USA/2024,1343,2024-02-29
XUM36792,GenBank,PV685466,,nonstructural protein,Human coronavirus HKU1,HKU1/437462/USA/2024,109,2024-02-29
XUM36793,GenBank,PV685466,,envelope protein,Human coronavirus HKU1,HKU1/437462/USA/2024,82,2024-02-29
XUM36794,GenBank,PV685466,,membrane glycoprotein,Human coronavirus HKU1,HKU1/437462/USA/2024,223,2024-02-29
XUM36795,GenBank,PV685466,,nucleocapsid protein,Human coronavirus HKU1,HKU1/437462/USA/2024,441,2024-02-29
XUM36796,GenBank,PV685466,,internal protein,Human coronavirus HKU1,HKU1/437462/USA/2024,205,2024-02-29
XUM36797,GenBank,PV685467,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/452848/USA/2024,7151,2024-02-29
XUM36798,GenBank,PV685467,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/452848/USA/2024,4440,2024-02-29
XUM36799,GenBank,PV685467,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/452848/USA/2024,385,2024-02-29
XUM36800,GenBank,PV685467,,spike protein,Human coronavirus HKU1,HKU1/452848/USA/2024,1351,2024-02-29
XUM36801,GenBank,PV685467,,nonstructural protein,Human coronavirus HKU1,HKU1/452848/USA/2024,109,2024-02-29
XUM36802,GenBank,PV685467,,envelope protein,Human coronavirus HKU1,HKU1/452848/USA/2024,82,2024-02-29
XUM36803,GenBank,PV685467,,membrane glycoprotein,Human coronavirus HKU1,HKU1/452848/USA/2024,223,2024-02-29
XUM36804,GenBank,PV685467,,nucleocapsid protein,Human coronavirus HKU1,HKU1/452848/USA/2024,441,2024-02-29
XUM36805,GenBank,PV685467,,internal protein,Human coronavirus HKU1,HKU1/452848/USA/2024,205,2024-02-29
XUM36806,GenBank,PV685468,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1/465702/USA/2024,7181,2024-03-29
XUM36807,GenBank,PV685468,,ORF1a polyprotein,Human coronavirus HKU1,HKU1/465702/USA/2024,4470,2024-03-29
XUM36808,GenBank,PV685468,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1/465702/USA/2024,386,2024-03-29
XUM36809,GenBank,PV685468,,spike protein,Human coronavirus HKU1,HKU1/465702/USA/2024,1356,2024-03-29
XUM36810,GenBank,PV685468,,nonstructural protein,Human coronavirus HKU1,HKU1/465702/USA/2024,109,2024-03-29
XUM36811,GenBank,PV685468,,envelope protein,Human coronavirus HKU1,HKU1/465702/USA/2024,82,2024-03-29
XUM36812,GenBank,PV685468,,membrane glycoprotein,Human coronavirus HKU1,HKU1/465702/USA/2024,223,2024-03-29
XUM36813,GenBank,PV685468,,nucleocapsid protein,Human coronavirus HKU1,HKU1/465702/USA/2024,441,2024-03-29
XUM36814,GenBank,PV685468,,internal protein,Human coronavirus HKU1,HKU1/465702/USA/2024,205,2024-03-29
XUM37200,GenBank,PV717797,,ORF1ab polyprotein,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,6980,2025-02-18
XUM37201,GenBank,PV717797,,ORF1a polyprotein,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,4458,2025-02-18
XUM37202,GenBank,PV717797,,hemagglutinin-esterase,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,49,2025-02-18
XUM37203,GenBank,PV717797,,spike protein,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,914,2025-02-18
XUM37204,GenBank,PV717797,,nonstructural protein,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,86,2025-02-18
XUM37205,GenBank,PV717797,,membrane glycoprotein,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,105,2025-02-18
XUM37206,GenBank,PV717797,,nucleocapsid protein,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,445,2025-02-18
XUM37207,GenBank,PV717797,,internal protein,Human coronavirus HKU1,HCoV-HKU1/human/USA/MA-Broad_MGH-23861/2025,205,2025-02-18
XNJ64526,GenBank,PQ658381,,orf1ab polyprotein,Human coronavirus HKU1,UKN23_HKU1_1,7043,2023-03-15
XNJ64527,GenBank,PQ658381,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN23_HKU1_1,385,2023-03-15
XNJ64528,GenBank,PQ658381,,spike glycoprotein,Human coronavirus HKU1,UKN23_HKU1_1,1351,2023-03-15
XNJ64529,GenBank,PQ658381,,orf4,Human coronavirus HKU1,UKN23_HKU1_1,109,2023-03-15
XNJ64530,GenBank,PQ658381,,small membrane protein,Human coronavirus HKU1,UKN23_HKU1_1,82,2023-03-15
XNJ64531,GenBank,PQ658381,,membrane glycoprotein,Human coronavirus HKU1,UKN23_HKU1_1,223,2023-03-15
XNJ64532,GenBank,PQ658381,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN23_HKU1_1,437,2023-03-15
XNJ64533,GenBank,PQ658381,,ORF8,Human coronavirus HKU1,UKN23_HKU1_1,205,2023-03-15
XNJ64534,GenBank,PQ658382,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_8,7034,2018-03-05
XNJ64535,GenBank,PQ658382,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_8,385,2018-03-05
XNJ64536,GenBank,PQ658382,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_8,1351,2018-03-05
XNJ64537,GenBank,PQ658382,,orf4,Human coronavirus HKU1,UKN18_HKU1_8,109,2018-03-05
XNJ64538,GenBank,PQ658382,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_8,82,2018-03-05
XNJ64539,GenBank,PQ658382,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_8,223,2018-03-05
XNJ64540,GenBank,PQ658382,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_8,437,2018-03-05
XNJ64541,GenBank,PQ658382,,ORF8,Human coronavirus HKU1,UKN18_HKU1_8,205,2018-03-05
XNJ64542,GenBank,PQ658383,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_11,7054,2018-03-25
XNJ64543,GenBank,PQ658383,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_11,385,2018-03-25
XNJ64544,GenBank,PQ658383,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_11,1351,2018-03-25
XNJ64545,GenBank,PQ658383,,orf4,Human coronavirus HKU1,UKN18_HKU1_11,109,2018-03-25
XNJ64546,GenBank,PQ658383,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_11,82,2018-03-25
XNJ64547,GenBank,PQ658383,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_11,223,2018-03-25
XNJ64548,GenBank,PQ658383,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_11,437,2018-03-25
XNJ64549,GenBank,PQ658383,,ORF8,Human coronavirus HKU1,UKN18_HKU1_11,205,2018-03-25
XNJ64550,GenBank,PQ658384,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_6,7054,2018-03-03
XNJ64551,GenBank,PQ658384,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_6,385,2018-03-03
XNJ64552,GenBank,PQ658384,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_6,1351,2018-03-03
XNJ64553,GenBank,PQ658384,,orf4,Human coronavirus HKU1,UKN18_HKU1_6,109,2018-03-03
XNJ64554,GenBank,PQ658384,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_6,82,2018-03-03
XNJ64555,GenBank,PQ658384,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_6,223,2018-03-03
XNJ64556,GenBank,PQ658384,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_6,437,2018-03-03
XNJ64557,GenBank,PQ658384,,ORF8,Human coronavirus HKU1,UKN18_HKU1_6,205,2018-03-03
XNJ64558,GenBank,PQ658385,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_4,7054,2018-02-04
XNJ64559,GenBank,PQ658385,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_4,385,2018-02-04
XNJ64560,GenBank,PQ658385,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_4,1351,2018-02-04
XNJ64561,GenBank,PQ658385,,orf4,Human coronavirus HKU1,UKN18_HKU1_4,109,2018-02-04
XNJ64562,GenBank,PQ658385,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_4,82,2018-02-04
XNJ64563,GenBank,PQ658385,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_4,223,2018-02-04
XNJ64564,GenBank,PQ658385,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_4,437,2018-02-04
XNJ64565,GenBank,PQ658385,,ORF8,Human coronavirus HKU1,UKN18_HKU1_4,205,2018-02-04
XNJ64566,GenBank,PQ658386,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_3,7054,2018-01-30
XNJ64567,GenBank,PQ658386,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_3,385,2018-01-30
XNJ64568,GenBank,PQ658386,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_3,1351,2018-01-30
XNJ64569,GenBank,PQ658386,,orf4,Human coronavirus HKU1,UKN18_HKU1_3,109,2018-01-30
XNJ64570,GenBank,PQ658386,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_3,82,2018-01-30
XNJ64571,GenBank,PQ658386,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_3,223,2018-01-30
XNJ64572,GenBank,PQ658386,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_3,437,2018-01-30
XNJ64573,GenBank,PQ658386,,ORF8,Human coronavirus HKU1,UKN18_HKU1_3,205,2018-01-30
XNJ64574,GenBank,PQ658387,,orf1ab polyprotein,Human coronavirus HKU1,UKN17_HKU1_5,7004,2017-03-04
XNJ64575,GenBank,PQ658387,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN17_HKU1_5,385,2017-03-04
XNJ64576,GenBank,PQ658387,,spike glycoprotein,Human coronavirus HKU1,UKN17_HKU1_5,1352,2017-03-04
XNJ64577,GenBank,PQ658387,,orf4,Human coronavirus HKU1,UKN17_HKU1_5,109,2017-03-04
XNJ64578,GenBank,PQ658387,,small membrane protein,Human coronavirus HKU1,UKN17_HKU1_5,82,2017-03-04
XNJ64579,GenBank,PQ658387,,membrane glycoprotein,Human coronavirus HKU1,UKN17_HKU1_5,223,2017-03-04
XNJ64580,GenBank,PQ658387,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN17_HKU1_5,437,2017-03-04
XNJ64581,GenBank,PQ658387,,ORF8,Human coronavirus HKU1,UKN17_HKU1_5,205,2017-03-04
XNJ64582,GenBank,PQ658388,,orf1ab polyprotein,Human coronavirus HKU1,UKN17_HKU1_3,7054,2017-02-08
XNJ64583,GenBank,PQ658388,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN17_HKU1_3,385,2017-02-08
XNJ64584,GenBank,PQ658388,,spike glycoprotein,Human coronavirus HKU1,UKN17_HKU1_3,1352,2017-02-08
XNJ64585,GenBank,PQ658388,,orf4,Human coronavirus HKU1,UKN17_HKU1_3,109,2017-02-08
XNJ64586,GenBank,PQ658388,,small membrane protein,Human coronavirus HKU1,UKN17_HKU1_3,82,2017-02-08
XNJ64587,GenBank,PQ658388,,membrane glycoprotein,Human coronavirus HKU1,UKN17_HKU1_3,223,2017-02-08
XNJ64588,GenBank,PQ658388,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN17_HKU1_3,437,2017-02-08
XNJ64589,GenBank,PQ658388,,ORF8,Human coronavirus HKU1,UKN17_HKU1_3,205,2017-02-08
XNJ64590,GenBank,PQ658389,,orf1ab polyprotein,Human coronavirus HKU1,UKN17_HKU1_1,7054,2017-01-30
XNJ64591,GenBank,PQ658389,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN17_HKU1_1,385,2017-01-30
XNJ64592,GenBank,PQ658389,,spike glycoprotein,Human coronavirus HKU1,UKN17_HKU1_1,1351,2017-01-30
XNJ64593,GenBank,PQ658389,,orf4,Human coronavirus HKU1,UKN17_HKU1_1,109,2017-01-30
XNJ64594,GenBank,PQ658389,,small membrane protein,Human coronavirus HKU1,UKN17_HKU1_1,82,2017-01-30
XNJ64595,GenBank,PQ658389,,membrane glycoprotein,Human coronavirus HKU1,UKN17_HKU1_1,223,2017-01-30
XNJ64596,GenBank,PQ658389,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN17_HKU1_1,437,2017-01-30
XNJ64597,GenBank,PQ658389,,ORF8,Human coronavirus HKU1,UKN17_HKU1_1,205,2017-01-30
XNJ64598,GenBank,PQ658390,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_2,7060,2018-01-25
XNJ64599,GenBank,PQ658390,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_2,384,2018-01-25
XNJ64600,GenBank,PQ658390,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_2,608,2018-01-25
XNJ64601,GenBank,PQ658390,,orf4,Human coronavirus HKU1,UKN18_HKU1_2,109,2018-01-25
XNJ64602,GenBank,PQ658390,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_2,82,2018-01-25
XNJ64603,GenBank,PQ658390,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_2,223,2018-01-25
XNJ64604,GenBank,PQ658390,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_2,437,2018-01-25
XNJ64605,GenBank,PQ658391,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_10,7060,2018-03-23
XNJ64606,GenBank,PQ658391,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_10,383,2018-03-23
XNJ64607,GenBank,PQ658391,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_10,608,2018-03-23
XNJ64608,GenBank,PQ658391,,orf4,Human coronavirus HKU1,UKN18_HKU1_10,109,2018-03-23
XNJ64609,GenBank,PQ658391,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_10,82,2018-03-23
XNJ64610,GenBank,PQ658391,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_10,223,2018-03-23
XNJ64611,GenBank,PQ658391,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_10,437,2018-03-23
XNJ64612,GenBank,PQ658392,,orf1ab polyprotein,Human coronavirus HKU1,UKN16_HKU1_5,7043,2016-03-06
XNJ64613,GenBank,PQ658392,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN16_HKU1_5,386,2016-03-06
XNJ64614,GenBank,PQ658392,,spike glycoprotein,Human coronavirus HKU1,UKN16_HKU1_5,1356,2016-03-06
XNJ64615,GenBank,PQ658392,,orf4,Human coronavirus HKU1,UKN16_HKU1_5,109,2016-03-06
XNJ64616,GenBank,PQ658392,,small membrane protein,Human coronavirus HKU1,UKN16_HKU1_5,82,2016-03-06
XNJ64617,GenBank,PQ658392,,membrane glycoprotein,Human coronavirus HKU1,UKN16_HKU1_5,223,2016-03-06
XNJ64618,GenBank,PQ658392,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN16_HKU1_5,437,2016-03-06
XNJ64619,GenBank,PQ658392,,ORF8,Human coronavirus HKU1,UKN16_HKU1_5,205,2016-03-06
XNJ64620,GenBank,PQ658393,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_1,6955,2018-01-05
XNJ64621,GenBank,PQ658393,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_1,383,2018-01-05
XNJ64622,GenBank,PQ658393,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_1,608,2018-01-05
XNJ64623,GenBank,PQ658393,,orf4,Human coronavirus HKU1,UKN18_HKU1_1,109,2018-01-05
XNJ64624,GenBank,PQ658393,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_1,82,2018-01-05
XNJ64625,GenBank,PQ658393,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_1,223,2018-01-05
XNJ64626,GenBank,PQ658393,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_1,437,2018-01-05
XNJ64627,GenBank,PQ658394,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN16_HKU1_7,386,2016-03-18
XNJ64628,GenBank,PQ658394,,spike glycoprotein,Human coronavirus HKU1,UKN16_HKU1_7,1353,2016-03-18
XNJ64629,GenBank,PQ658394,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN16_HKU1_7,438,2016-03-18
XNJ64630,GenBank,PQ658395,,orf1ab polyprotein,Human coronavirus HKU1,UKN23_HKU1_2,7094,2023-06-10
XNJ64631,GenBank,PQ658395,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN23_HKU1_2,385,2023-06-10
XNJ64632,GenBank,PQ658395,,spike glycoprotein,Human coronavirus HKU1,UKN23_HKU1_2,1351,2023-06-10
XNJ64633,GenBank,PQ658395,,orf4,Human coronavirus HKU1,UKN23_HKU1_2,109,2023-06-10
XNJ64634,GenBank,PQ658395,,small membrane protein,Human coronavirus HKU1,UKN23_HKU1_2,82,2023-06-10
XNJ64635,GenBank,PQ658395,,membrane glycoprotein,Human coronavirus HKU1,UKN23_HKU1_2,223,2023-06-10
XNJ64636,GenBank,PQ658395,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN23_HKU1_2,438,2023-06-10
XNJ64637,GenBank,PQ658395,,ORF8,Human coronavirus HKU1,UKN23_HKU1_2,205,2023-06-10
XNJ64638,GenBank,PQ658396,,orf1ab polyprotein,Human coronavirus HKU1,UKN18_HKU1_9,7094,2018-03-11
XNJ64639,GenBank,PQ658396,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN18_HKU1_9,385,2018-03-11
XNJ64640,GenBank,PQ658396,,spike glycoprotein,Human coronavirus HKU1,UKN18_HKU1_9,1351,2018-03-11
XNJ64641,GenBank,PQ658396,,orf4,Human coronavirus HKU1,UKN18_HKU1_9,109,2018-03-11
XNJ64642,GenBank,PQ658396,,small membrane protein,Human coronavirus HKU1,UKN18_HKU1_9,82,2018-03-11
XNJ64643,GenBank,PQ658396,,membrane glycoprotein,Human coronavirus HKU1,UKN18_HKU1_9,223,2018-03-11
XNJ64644,GenBank,PQ658396,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN18_HKU1_9,438,2018-03-11
XNJ64645,GenBank,PQ658396,,ORF8,Human coronavirus HKU1,UKN18_HKU1_9,205,2018-03-11
XNJ64646,GenBank,PQ658397,,orf1ab polyprotein,Human coronavirus HKU1,UKN16_HKU1_4,7094,2016-03-01
XNJ64647,GenBank,PQ658397,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,UKN16_HKU1_4,385,2016-03-01
XNJ64648,GenBank,PQ658397,,spike glycoprotein,Human coronavirus HKU1,UKN16_HKU1_4,1351,2016-03-01
XNJ64649,GenBank,PQ658397,,orf4,Human coronavirus HKU1,UKN16_HKU1_4,109,2016-03-01
XNJ64650,GenBank,PQ658397,,small membrane protein,Human coronavirus HKU1,UKN16_HKU1_4,82,2016-03-01
XNJ64651,GenBank,PQ658397,,membrane glycoprotein,Human coronavirus HKU1,UKN16_HKU1_4,223,2016-03-01
XNJ64652,GenBank,PQ658397,,nucleocapsid phosphoprotein,Human coronavirus HKU1,UKN16_HKU1_4,438,2016-03-01
XNJ64653,GenBank,PQ658397,,ORF8,Human coronavirus HKU1,UKN16_HKU1_4,205,2016-03-01
