Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
XRL86479,GenBank,PQ510747,,polyprotein 1ab,Infectious bronchitis virus,CK/CH/HeB/NX23,6619,2023
XRL86480,GenBank,PQ510747,,spike protein,Infectious bronchitis virus,CK/CH/HeB/NX23,1165,2023
XRL86481,GenBank,PQ510747,,3a protein,Infectious bronchitis virus,CK/CH/HeB/NX23,57,2023
XRL86482,GenBank,PQ510747,,3b protein,Infectious bronchitis virus,CK/CH/HeB/NX23,62,2023
XRL86483,GenBank,PQ510747,,envelope protein,Infectious bronchitis virus,CK/CH/HeB/NX23,108,2023
XRL86484,GenBank,PQ510747,,membrane protein,Infectious bronchitis virus,CK/CH/HeB/NX23,225,2023
XRL86485,GenBank,PQ510747,,5a protein,Infectious bronchitis virus,CK/CH/HeB/NX23,65,2023
XRL86486,GenBank,PQ510747,,5b protein,Infectious bronchitis virus,CK/CH/HeB/NX23,82,2023
XRL86487,GenBank,PQ510747,,nucleocapsid protein,Infectious bronchitis virus,CK/CH/HeB/NX23,409,2023
XRL86488,GenBank,PQ510748,,polyprotein 1ab,Infectious bronchitis virus,CK/CH/JL/YB22,6619,2022
XRL86489,GenBank,PQ510748,,spike protein,Infectious bronchitis virus,CK/CH/JL/YB22,1165,2022
XRL86490,GenBank,PQ510748,,3a protein,Infectious bronchitis virus,CK/CH/JL/YB22,57,2022
XRL86491,GenBank,PQ510748,,3b protein,Infectious bronchitis virus,CK/CH/JL/YB22,62,2022
XRL86492,GenBank,PQ510748,,envelope protein,Infectious bronchitis virus,CK/CH/JL/YB22,108,2022
XRL86493,GenBank,PQ510748,,membrane protein,Infectious bronchitis virus,CK/CH/JL/YB22,225,2022
XRL86494,GenBank,PQ510748,,5a protein,Infectious bronchitis virus,CK/CH/JL/YB22,65,2022
XRL86495,GenBank,PQ510748,,5b protein,Infectious bronchitis virus,CK/CH/JL/YB22,82,2022
XRL86496,GenBank,PQ510748,,nucleocapsid protein,Infectious bronchitis virus,CK/CH/JL/YB22,409,2022
XRL86497,GenBank,PQ510749,,polyprotein 1ab,Infectious bronchitis virus,CK/CH/JS/GY23,6627,2023
XRL86498,GenBank,PQ510749,,spike protein,Infectious bronchitis virus,CK/CH/JS/GY23,1165,2023
XRL86499,GenBank,PQ510749,,3a protein,Infectious bronchitis virus,CK/CH/JS/GY23,57,2023
XRL86500,GenBank,PQ510749,,3b protein,Infectious bronchitis virus,CK/CH/JS/GY23,62,2023
XRL86501,GenBank,PQ510749,,envelope protein,Infectious bronchitis virus,CK/CH/JS/GY23,108,2023
XRL86502,GenBank,PQ510749,,membrane protein,Infectious bronchitis virus,CK/CH/JS/GY23,225,2023
XRL86503,GenBank,PQ510749,,5a protein,Infectious bronchitis virus,CK/CH/JS/GY23,65,2023
XRL86504,GenBank,PQ510749,,5b protein,Infectious bronchitis virus,CK/CH/JS/GY23,82,2023
XRL86505,GenBank,PQ510749,,nucleocapsid protein,Infectious bronchitis virus,CK/CH/JS/GY23,409,2023
XRL86506,GenBank,PQ510750,,polyprotein 1ab,Infectious bronchitis virus,CK/CH/JS/LYG16,6630,2016
XRL86507,GenBank,PQ510750,,spike protein,Infectious bronchitis virus,CK/CH/JS/LYG16,1156,2016
XRL86508,GenBank,PQ510750,,3a protein,Infectious bronchitis virus,CK/CH/JS/LYG16,57,2016
XRL86509,GenBank,PQ510750,,3b protein,Infectious bronchitis virus,CK/CH/JS/LYG16,62,2016
XRL86510,GenBank,PQ510750,,envelope protein,Infectious bronchitis virus,CK/CH/JS/LYG16,108,2016
XRL86511,GenBank,PQ510750,,membrane protein,Infectious bronchitis virus,CK/CH/JS/LYG16,225,2016
XRL86512,GenBank,PQ510750,,5a protein,Infectious bronchitis virus,CK/CH/JS/LYG16,65,2016
XRL86513,GenBank,PQ510750,,5b protein,Infectious bronchitis virus,CK/CH/JS/LYG16,82,2016
XRL86514,GenBank,PQ510750,,nucleocapsid protein,Infectious bronchitis virus,CK/CH/JS/LYG16,409,2016
XRL86515,GenBank,PQ510751,,polyprotein 1ab,Infectious bronchitis virus,JX/meilin/2019,6610,2019-10-20
XRL86516,GenBank,PQ510751,,spike protein,Infectious bronchitis virus,JX/meilin/2019,1164,2019-10-20
XRL86517,GenBank,PQ510751,,3a protein,Infectious bronchitis virus,JX/meilin/2019,57,2019-10-20
XRL86518,GenBank,PQ510751,,3b protein,Infectious bronchitis virus,JX/meilin/2019,64,2019-10-20
XRL86519,GenBank,PQ510751,,envelope protein,Infectious bronchitis virus,JX/meilin/2019,106,2019-10-20
XRL86520,GenBank,PQ510751,,membrane protein,Infectious bronchitis virus,JX/meilin/2019,222,2019-10-20
XRL86521,GenBank,PQ510751,,5a protein,Infectious bronchitis virus,JX/meilin/2019,65,2019-10-20
XRL86522,GenBank,PQ510751,,5b protein,Infectious bronchitis virus,JX/meilin/2019,82,2019-10-20
XRL86523,GenBank,PQ510751,,nucleocapsid protein,Infectious bronchitis virus,JX/meilin/2019,409,2019-10-20
XRL86524,GenBank,PQ510752,,polyprotein 1ab,Infectious bronchitis virus,DL,6621,2018
XRL86525,GenBank,PQ510752,,spike protein,Infectious bronchitis virus,DL,1169,2018
XRL86526,GenBank,PQ510752,,3a protein,Infectious bronchitis virus,DL,57,2018
XRL86527,GenBank,PQ510752,,3b protein,Infectious bronchitis virus,DL,62,2018
XRL86528,GenBank,PQ510752,,envelope protein,Infectious bronchitis virus,DL,108,2018
XRL86529,GenBank,PQ510752,,membrane protein,Infectious bronchitis virus,DL,225,2018
XRL86530,GenBank,PQ510752,,5a protein,Infectious bronchitis virus,DL,65,2018
XRL86531,GenBank,PQ510752,,5b protein,Infectious bronchitis virus,DL,82,2018
XRL86532,GenBank,PQ510752,,nucleocapsid protein,Infectious bronchitis virus,DL,409,2018
XRL86533,GenBank,PQ510753,,polyprotein 1ab,Infectious bronchitis virus,SD06051,6610,2006
XRL86534,GenBank,PQ510753,,spike protein,Infectious bronchitis virus,SD06051,1162,2006
XRL86535,GenBank,PQ510753,,3a protein,Infectious bronchitis virus,SD06051,57,2006
XRL86536,GenBank,PQ510753,,3b protein,Infectious bronchitis virus,SD06051,64,2006
XRL86537,GenBank,PQ510753,,envelope protein,Infectious bronchitis virus,SD06051,109,2006
XRL86538,GenBank,PQ510753,,membrane protein,Infectious bronchitis virus,SD06051,225,2006
XRL86539,GenBank,PQ510753,,5a protein,Infectious bronchitis virus,SD06051,65,2006
XRL86540,GenBank,PQ510753,,5b protein,Infectious bronchitis virus,SD06051,82,2006
XRL86541,GenBank,PQ510753,,nucleocapsid protein,Infectious bronchitis virus,SD06051,409,2006
XRL86542,GenBank,PQ510754,,polyprotein 1ab,Infectious bronchitis virus,SD06081,6610,2006
XRL86543,GenBank,PQ510754,,spike protein,Infectious bronchitis virus,SD06081,1153,2006
XRL86544,GenBank,PQ510754,,3a protein,Infectious bronchitis virus,SD06081,57,2006
XRL86545,GenBank,PQ510754,,3b protein,Infectious bronchitis virus,SD06081,64,2006
XRL86546,GenBank,PQ510754,,envelope protein,Infectious bronchitis virus,SD06081,109,2006
XRL86547,GenBank,PQ510754,,membrane protein,Infectious bronchitis virus,SD06081,225,2006
XRL86548,GenBank,PQ510754,,5a protein,Infectious bronchitis virus,SD06081,65,2006
XRL86549,GenBank,PQ510754,,5b protein,Infectious bronchitis virus,SD06081,82,2006
XRL86550,GenBank,PQ510754,,nucleocapsid protein,Infectious bronchitis virus,SD06081,409,2006
XRL86551,GenBank,PQ510755,,polyprotein 1ab,Infectious bronchitis virus,SD06111,6630,2006
XRL86552,GenBank,PQ510755,,spike protein,Infectious bronchitis virus,SD06111,1156,2006
XRL86553,GenBank,PQ510755,,3a protein,Infectious bronchitis virus,SD06111,57,2006
XRL86554,GenBank,PQ510755,,3b protein,Infectious bronchitis virus,SD06111,62,2006
XRL86555,GenBank,PQ510755,,envelope protein,Infectious bronchitis virus,SD06111,108,2006
XRL86556,GenBank,PQ510755,,membrane protein,Infectious bronchitis virus,SD06111,225,2006
XRL86557,GenBank,PQ510755,,5a protein,Infectious bronchitis virus,SD06111,65,2006
XRL86558,GenBank,PQ510755,,5b protein,Infectious bronchitis virus,SD06111,82,2006
XRL86559,GenBank,PQ510755,,nucleocapsid protein,Infectious bronchitis virus,SD06111,409,2006
XRL86560,GenBank,PQ510756,,polyprotein 1ab,Infectious bronchitis virus,SD06112,6630,2006
XRL86561,GenBank,PQ510756,,spike protein,Infectious bronchitis virus,SD06112,1156,2006
XRL86562,GenBank,PQ510756,,3a protein,Infectious bronchitis virus,SD06112,57,2006
XRL86563,GenBank,PQ510756,,3b protein,Infectious bronchitis virus,SD06112,62,2006
XRL86564,GenBank,PQ510756,,envelope protein,Infectious bronchitis virus,SD06112,108,2006
XRL86565,GenBank,PQ510756,,membrane protein,Infectious bronchitis virus,SD06112,225,2006
XRL86566,GenBank,PQ510756,,5a protein,Infectious bronchitis virus,SD06112,65,2006
XRL86567,GenBank,PQ510756,,5b protein,Infectious bronchitis virus,SD06112,82,2006
XRL86568,GenBank,PQ510756,,nucleocapsid protein,Infectious bronchitis virus,SD06112,409,2006
XRL86569,GenBank,PQ510757,,polyprotein 1ab,Infectious bronchitis virus,SD06121,6600,2006
XRL86570,GenBank,PQ510757,,spike protein,Infectious bronchitis virus,SD06121,1162,2006
XRL86571,GenBank,PQ510757,,3a protein,Infectious bronchitis virus,SD06121,57,2006
XRL86572,GenBank,PQ510757,,3b protein,Infectious bronchitis virus,SD06121,64,2006
XRL86573,GenBank,PQ510757,,envelope protein,Infectious bronchitis virus,SD06121,109,2006
XRL86574,GenBank,PQ510757,,membrane protein,Infectious bronchitis virus,SD06121,225,2006
XRL86575,GenBank,PQ510757,,5a protein,Infectious bronchitis virus,SD06121,65,2006
XRL86576,GenBank,PQ510757,,5b protein,Infectious bronchitis virus,SD06121,82,2006
XRL86577,GenBank,PQ510757,,nucleocapsid protein,Infectious bronchitis virus,SD06121,409,2006
XRL86578,GenBank,PQ510758,,polyprotein 1ab,Infectious bronchitis virus,SD07012,6630,2007
XRL86579,GenBank,PQ510758,,spike protein,Infectious bronchitis virus,SD07012,1168,2007
XRL86580,GenBank,PQ510758,,3a protein,Infectious bronchitis virus,SD07012,57,2007
XRL86581,GenBank,PQ510758,,3b protein,Infectious bronchitis virus,SD07012,62,2007
XRL86582,GenBank,PQ510758,,envelope protein,Infectious bronchitis virus,SD07012,108,2007
XRL86583,GenBank,PQ510758,,membrane protein,Infectious bronchitis virus,SD07012,225,2007
XRL86584,GenBank,PQ510758,,5a protein,Infectious bronchitis virus,SD07012,65,2007
XRL86585,GenBank,PQ510758,,5b protein,Infectious bronchitis virus,SD07012,82,2007
XRL86586,GenBank,PQ510758,,nucleocapsid protein,Infectious bronchitis virus,SD07012,409,2007
XRL86587,GenBank,PQ510759,,polyprotein 1ab,Infectious bronchitis virus,SD07021,6627,2007
XRL86588,GenBank,PQ510759,,spike protein,Infectious bronchitis virus,SD07021,1156,2007
XRL86589,GenBank,PQ510759,,3a protein,Infectious bronchitis virus,SD07021,57,2007
XRL86590,GenBank,PQ510759,,3b protein,Infectious bronchitis virus,SD07021,62,2007
XRL86591,GenBank,PQ510759,,envelope protein,Infectious bronchitis virus,SD07021,108,2007
XRL86592,GenBank,PQ510759,,membrane protein,Infectious bronchitis virus,SD07021,225,2007
XRL86593,GenBank,PQ510759,,5a protein,Infectious bronchitis virus,SD07021,65,2007
XRL86594,GenBank,PQ510759,,5b protein,Infectious bronchitis virus,SD07021,82,2007
XRL86595,GenBank,PQ510759,,nucleocapsid protein,Infectious bronchitis virus,SD07021,409,2007
XRL86596,GenBank,PQ510760,,polyprotein 1ab,Infectious bronchitis virus,SD07081,6630,2007
XRL86597,GenBank,PQ510760,,spike protein,Infectious bronchitis virus,SD07081,1165,2007
XRL86598,GenBank,PQ510760,,3a protein,Infectious bronchitis virus,SD07081,57,2007
XRL86599,GenBank,PQ510760,,3b protein,Infectious bronchitis virus,SD07081,63,2007
XRL86600,GenBank,PQ510760,,envelope protein,Infectious bronchitis virus,SD07081,110,2007
XRL86601,GenBank,PQ510760,,membrane protein,Infectious bronchitis virus,SD07081,226,2007
XRL86602,GenBank,PQ510760,,5a protein,Infectious bronchitis virus,SD07081,65,2007
XRL86603,GenBank,PQ510760,,5b protein,Infectious bronchitis virus,SD07081,82,2007
XRL86604,GenBank,PQ510760,,nucleocapsid protein,Infectious bronchitis virus,SD07081,409,2007
XRL86605,GenBank,PQ510761,,polyprotein 1ab,Infectious bronchitis virus,SD07091,6630,2007
XRL86606,GenBank,PQ510761,,spike protein,Infectious bronchitis virus,SD07091,1165,2007
XRL86607,GenBank,PQ510761,,3a protein,Infectious bronchitis virus,SD07091,57,2007
XRL86608,GenBank,PQ510761,,3b protein,Infectious bronchitis virus,SD07091,62,2007
XRL86609,GenBank,PQ510761,,envelope protein,Infectious bronchitis virus,SD07091,108,2007
XRL86610,GenBank,PQ510761,,membrane protein,Infectious bronchitis virus,SD07091,225,2007
XRL86611,GenBank,PQ510761,,5a protein,Infectious bronchitis virus,SD07091,65,2007
XRL86612,GenBank,PQ510761,,5b protein,Infectious bronchitis virus,SD07091,82,2007
XRL86613,GenBank,PQ510761,,nucleocapsid protein,Infectious bronchitis virus,SD07091,409,2007
XRL86614,GenBank,PQ510762,,polyprotein 1ab,Infectious bronchitis virus,SD07011,6610,2007
XRL86615,GenBank,PQ510762,,spike protein,Infectious bronchitis virus,SD07011,1165,2007
XRL86616,GenBank,PQ510762,,3a protein,Infectious bronchitis virus,SD07011,57,2007
XRL86617,GenBank,PQ510762,,3b protein,Infectious bronchitis virus,SD07011,64,2007
XRL86618,GenBank,PQ510762,,envelope protein,Infectious bronchitis virus,SD07011,109,2007
XRL86619,GenBank,PQ510762,,membrane protein,Infectious bronchitis virus,SD07011,225,2007
XRL86620,GenBank,PQ510762,,5a protein,Infectious bronchitis virus,SD07011,65,2007
XRL86621,GenBank,PQ510762,,5b protein,Infectious bronchitis virus,SD07011,82,2007
XRL86622,GenBank,PQ510762,,nucleocapsid protein,Infectious bronchitis virus,SD07011,409,2007
XRL86623,GenBank,PQ510763,,polyprotein 1ab,Infectious bronchitis virus,SD08011,6630,2008
XRL86624,GenBank,PQ510763,,spike protein,Infectious bronchitis virus,SD08011,1165,2008
XRL86625,GenBank,PQ510763,,3a protein,Infectious bronchitis virus,SD08011,57,2008
XRL86626,GenBank,PQ510763,,3b protein,Infectious bronchitis virus,SD08011,62,2008
XRL86627,GenBank,PQ510763,,envelope protein,Infectious bronchitis virus,SD08011,108,2008
XRL86628,GenBank,PQ510763,,membrane protein,Infectious bronchitis virus,SD08011,225,2008
XRL86629,GenBank,PQ510763,,5a protein,Infectious bronchitis virus,SD08011,65,2008
XRL86630,GenBank,PQ510763,,5b protein,Infectious bronchitis virus,SD08011,82,2008
XRL86631,GenBank,PQ510763,,nucleocapsid protein,Infectious bronchitis virus,SD08011,409,2008
XRL86632,GenBank,PQ510764,,polyprotein 1ab,Infectious bronchitis virus,SD08031,6613,2008
XRL86633,GenBank,PQ510764,,spike protein,Infectious bronchitis virus,SD08031,1165,2008
XRL86634,GenBank,PQ510764,,3a protein,Infectious bronchitis virus,SD08031,57,2008
XRL86635,GenBank,PQ510764,,3b protein,Infectious bronchitis virus,SD08031,62,2008
XRL86636,GenBank,PQ510764,,envelope protein,Infectious bronchitis virus,SD08031,108,2008
XRL86637,GenBank,PQ510764,,membrane protein,Infectious bronchitis virus,SD08031,225,2008
XRL86638,GenBank,PQ510764,,5a protein,Infectious bronchitis virus,SD08031,65,2008
XRL86639,GenBank,PQ510764,,5b protein,Infectious bronchitis virus,SD08031,82,2008
XRL86640,GenBank,PQ510764,,nucleocapsid protein,Infectious bronchitis virus,SD08031,409,2008
XRL86641,GenBank,PQ510765,,polyprotein 1ab,Infectious bronchitis virus,SD0807,6630,2008
XRL86642,GenBank,PQ510765,,spike protein,Infectious bronchitis virus,SD0807,1165,2008
XRL86643,GenBank,PQ510765,,3a protein,Infectious bronchitis virus,SD0807,57,2008
XRL86644,GenBank,PQ510765,,3b protein,Infectious bronchitis virus,SD0807,62,2008
XRL86645,GenBank,PQ510765,,envelope protein,Infectious bronchitis virus,SD0807,108,2008
XRL86646,GenBank,PQ510765,,membrane protein,Infectious bronchitis virus,SD0807,225,2008
XRL86647,GenBank,PQ510765,,5a protein,Infectious bronchitis virus,SD0807,65,2008
XRL86648,GenBank,PQ510765,,5b protein,Infectious bronchitis virus,SD0807,82,2008
XRL86649,GenBank,PQ510765,,nucleocapsid protein,Infectious bronchitis virus,SD0807,409,2008
XRL86650,GenBank,PQ510766,,polyprotein 1ab,Infectious bronchitis virus,SD08125,6630,2008
XRL86651,GenBank,PQ510766,,spike protein,Infectious bronchitis virus,SD08125,1165,2008
XRL86652,GenBank,PQ510766,,3a protein,Infectious bronchitis virus,SD08125,57,2008
XRL86653,GenBank,PQ510766,,3b protein,Infectious bronchitis virus,SD08125,63,2008
XRL86654,GenBank,PQ510766,,envelope protein,Infectious bronchitis virus,SD08125,109,2008
XRL86655,GenBank,PQ510766,,membrane protein,Infectious bronchitis virus,SD08125,225,2008
XRL86656,GenBank,PQ510766,,5a protein,Infectious bronchitis virus,SD08125,65,2008
XRL86657,GenBank,PQ510766,,5b protein,Infectious bronchitis virus,SD08125,82,2008
XRL86658,GenBank,PQ510766,,nucleocapsid protein,Infectious bronchitis virus,SD08125,409,2008
XRL86659,GenBank,PQ510767,,polyprotein 1ab,Infectious bronchitis virus,QD2011,6610,2011
XRL86660,GenBank,PQ510767,,spike protein,Infectious bronchitis virus,QD2011,1162,2011
XRL86661,GenBank,PQ510767,,3a protein,Infectious bronchitis virus,QD2011,57,2011
XRL86662,GenBank,PQ510767,,3b protein,Infectious bronchitis virus,QD2011,64,2011
XRL86663,GenBank,PQ510767,,envelope protein,Infectious bronchitis virus,QD2011,109,2011
XRL86664,GenBank,PQ510767,,membrane protein,Infectious bronchitis virus,QD2011,225,2011
XRL86665,GenBank,PQ510767,,5a protein,Infectious bronchitis virus,QD2011,65,2011
XRL86666,GenBank,PQ510767,,5b protein,Infectious bronchitis virus,QD2011,82,2011
XRL86667,GenBank,PQ510767,,nucleocapsid protein,Infectious bronchitis virus,QD2011,409,2011
XRL86668,GenBank,PQ510768,,polyprotein 1ab,Infectious bronchitis virus,QD1707,6610,2017
XRL86669,GenBank,PQ510768,,spike protein,Infectious bronchitis virus,QD1707,1162,2017
XRL86670,GenBank,PQ510768,,3a protein,Infectious bronchitis virus,QD1707,57,2017
XRL86671,GenBank,PQ510768,,3b protein,Infectious bronchitis virus,QD1707,64,2017
XRL86672,GenBank,PQ510768,,envelope protein,Infectious bronchitis virus,QD1707,109,2017
XRL86673,GenBank,PQ510768,,membrane protein,Infectious bronchitis virus,QD1707,225,2017
XRL86674,GenBank,PQ510768,,5a protein,Infectious bronchitis virus,QD1707,65,2017
XRL86675,GenBank,PQ510768,,5b protein,Infectious bronchitis virus,QD1707,82,2017
XRL86676,GenBank,PQ510768,,nucleocapsid protein,Infectious bronchitis virus,QD1707,409,2017
XRL86677,GenBank,PQ510769,,polyprotein 1ab,Infectious bronchitis virus,QD1711,6610,2017
XRL86678,GenBank,PQ510769,,spike protein,Infectious bronchitis virus,QD1711,1162,2017
XRL86679,GenBank,PQ510769,,3a protein,Infectious bronchitis virus,QD1711,57,2017
XRL86680,GenBank,PQ510769,,3b protein,Infectious bronchitis virus,QD1711,64,2017
XRL86681,GenBank,PQ510769,,envelope protein,Infectious bronchitis virus,QD1711,109,2017
XRL86682,GenBank,PQ510769,,membrane protein,Infectious bronchitis virus,QD1711,225,2017
XRL86683,GenBank,PQ510769,,5a protein,Infectious bronchitis virus,QD1711,65,2017
XRL86684,GenBank,PQ510769,,5b protein,Infectious bronchitis virus,QD1711,82,2017
XRL86685,GenBank,PQ510769,,nucleocapsid protein,Infectious bronchitis virus,QD1711,409,2017
XRL86686,GenBank,PQ510770,,polyprotein 1ab,Infectious bronchitis virus,QD191121,6630,2019-11-21
XRL86687,GenBank,PQ510770,,spike protein,Infectious bronchitis virus,QD191121,1156,2019-11-21
XRL86688,GenBank,PQ510770,,3a protein,Infectious bronchitis virus,QD191121,57,2019-11-21
XRL86689,GenBank,PQ510770,,3b protein,Infectious bronchitis virus,QD191121,62,2019-11-21
XRL86690,GenBank,PQ510770,,envelope protein,Infectious bronchitis virus,QD191121,102,2019-11-21
XRL86691,GenBank,PQ510770,,membrane protein,Infectious bronchitis virus,QD191121,225,2019-11-21
XRL86692,GenBank,PQ510770,,5a protein,Infectious bronchitis virus,QD191121,65,2019-11-21
XRL86693,GenBank,PQ510770,,5b protein,Infectious bronchitis virus,QD191121,82,2019-11-21
XRL86694,GenBank,PQ510770,,nucleocapsid protein,Infectious bronchitis virus,QD191121,409,2019-11-21
XRL86695,GenBank,PQ510771,,polyprotein 1ab,Infectious bronchitis virus,QD191219,6630,2019-12-19
XRL86696,GenBank,PQ510771,,spike protein,Infectious bronchitis virus,QD191219,1165,2019-12-19
XRL86697,GenBank,PQ510771,,3a protein,Infectious bronchitis virus,QD191219,57,2019-12-19
XRL86698,GenBank,PQ510771,,3b protein,Infectious bronchitis virus,QD191219,62,2019-12-19
XRL86699,GenBank,PQ510771,,envelope protein,Infectious bronchitis virus,QD191219,102,2019-12-19
XRL86700,GenBank,PQ510771,,membrane protein,Infectious bronchitis virus,QD191219,225,2019-12-19
XRL86701,GenBank,PQ510771,,5a protein,Infectious bronchitis virus,QD191219,65,2019-12-19
XRL86702,GenBank,PQ510771,,5b protein,Infectious bronchitis virus,QD191219,82,2019-12-19
XRL86703,GenBank,PQ510771,,nucleocapsid protein,Infectious bronchitis virus,QD191219,409,2019-12-19
XRL86704,GenBank,PQ510772,,polyprotein 1ab,Infectious bronchitis virus,QD191227,6630,2019-12-27
XRL86705,GenBank,PQ510772,,spike protein,Infectious bronchitis virus,QD191227,1156,2019-12-27
XRL86706,GenBank,PQ510772,,3a protein,Infectious bronchitis virus,QD191227,57,2019-12-27
XRL86707,GenBank,PQ510772,,3b protein,Infectious bronchitis virus,QD191227,62,2019-12-27
XRL86708,GenBank,PQ510772,,envelope protein,Infectious bronchitis virus,QD191227,102,2019-12-27
XRL86709,GenBank,PQ510772,,membrane protein,Infectious bronchitis virus,QD191227,225,2019-12-27
XRL86710,GenBank,PQ510772,,5a protein,Infectious bronchitis virus,QD191227,65,2019-12-27
XRL86711,GenBank,PQ510772,,5b protein,Infectious bronchitis virus,QD191227,82,2019-12-27
XRL86712,GenBank,PQ510772,,nucleocapsid protein,Infectious bronchitis virus,QD191227,409,2019-12-27
XRL86713,GenBank,PQ510773,,polyprotein 1ab,Infectious bronchitis virus,QD211224,6630,2021-12-24
XRL86714,GenBank,PQ510773,,spike protein,Infectious bronchitis virus,QD211224,1169,2021-12-24
XRL86715,GenBank,PQ510773,,3a protein,Infectious bronchitis virus,QD211224,57,2021-12-24
XRL86716,GenBank,PQ510773,,3b protein,Infectious bronchitis virus,QD211224,63,2021-12-24
XRL86717,GenBank,PQ510773,,envelope protein,Infectious bronchitis virus,QD211224,109,2021-12-24
XRL86718,GenBank,PQ510773,,membrane protein,Infectious bronchitis virus,QD211224,225,2021-12-24
XRL86719,GenBank,PQ510773,,5a protein,Infectious bronchitis virus,QD211224,65,2021-12-24
XRL86720,GenBank,PQ510773,,5b protein,Infectious bronchitis virus,QD211224,82,2021-12-24
