Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
XPR31541,GenBank,PV260485,,protein 3,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22995/2024,225,2024-12-29
XPR31542,GenBank,PV260485,,envelope protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22995/2024,77,2024-12-29
XPR31543,GenBank,PV260485,,membrane protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22995/2024,226,2024-12-29
XPR31544,GenBank,PV260485,,nucleocapsid protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22995/2024,377,2024-12-29
XPR31545,GenBank,PV260486,,replicase polyprotein 1ab,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22913/2024,6724,2024-12-16
XPR31546,GenBank,PV260486,,spike protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22913/2024,1355,2024-12-16
XPR31547,GenBank,PV260486,,protein 3,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22913/2024,225,2024-12-16
XPR31548,GenBank,PV260486,,envelope protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22913/2024,77,2024-12-16
XPR31549,GenBank,PV260486,,membrane protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22913/2024,226,2024-12-16
XPR31550,GenBank,PV260486,,nucleocapsid protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22913/2024,377,2024-12-16
XPR31551,GenBank,PV260487,,replicase polyprotein 1ab,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22963/2024,6729,2024-12-23
XPR31552,GenBank,PV260487,,spike protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22963/2024,1356,2024-12-23
XPR31553,GenBank,PV260487,,protein 3,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22963/2024,225,2024-12-23
XPR31554,GenBank,PV260487,,envelope protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22963/2024,77,2024-12-23
XPR31555,GenBank,PV260487,,membrane protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22963/2024,226,2024-12-23
XPR31556,GenBank,PV260487,,nucleocapsid protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22963/2024,377,2024-12-23
XPR31557,GenBank,PV260488,,replicase polyprotein 1ab,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22654/2024,6724,2024-12-05
XPR31558,GenBank,PV260488,,spike protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22654/2024,1355,2024-12-05
XPR31559,GenBank,PV260488,,protein 3,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22654/2024,225,2024-12-05
XPR31560,GenBank,PV260488,,envelope protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22654/2024,77,2024-12-05
XPR31561,GenBank,PV260488,,membrane protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22654/2024,226,2024-12-05
XPR31562,GenBank,PV260488,,nucleocapsid protein,Human coronavirus NL63,HCoV-NL63/human/USA/MA-Broad_MGH-22654/2024,377,2024-12-05
XOD40855,GenBank,PQ963853,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-9491S/2024,6661,2024-01-17
XOD40856,GenBank,PQ963853,,spike protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-9491S/2024,1355,2024-01-17
XOD40857,GenBank,PQ963853,,protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-9491S/2024,225,2024-01-17
XOD40858,GenBank,PQ963853,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-9491S/2024,77,2024-01-17
XOD40859,GenBank,PQ963853,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-9491S/2024,226,2024-01-17
XOD40860,GenBank,PQ963853,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-9491S/2024,377,2024-01-17
XNJ64778,GenBank,PQ683720,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2152S/2018,6480,2018-03-01
XNJ64779,GenBank,PQ683720,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2152S/2018,1335,2018-03-01
XNJ64780,GenBank,PQ683720,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2152S/2018,225,2018-03-01
XNJ64781,GenBank,PQ683720,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2152S/2018,77,2018-03-01
XNJ64782,GenBank,PQ683720,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2152S/2018,226,2018-03-01
XNJ64783,GenBank,PQ683720,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2152S/2018,377,2018-03-01
XNJ64784,GenBank,PQ683721,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2163S/2018,6488,2018-03-02
XNJ64785,GenBank,PQ683721,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2163S/2018,1356,2018-03-02
XNJ64786,GenBank,PQ683721,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2163S/2018,225,2018-03-02
XNJ64787,GenBank,PQ683721,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2163S/2018,53,2018-03-02
XNJ64788,GenBank,PQ683721,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2163S/2018,172,2018-03-02
XNJ64789,GenBank,PQ683721,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2163S/2018,377,2018-03-02
XNJ64790,GenBank,PQ683722,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2408S/2018,6729,2018-03-06
XNJ64791,GenBank,PQ683722,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2408S/2018,1355,2018-03-06
XNJ64792,GenBank,PQ683722,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2408S/2018,225,2018-03-06
XNJ64793,GenBank,PQ683722,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2408S/2018,77,2018-03-06
XNJ64794,GenBank,PQ683722,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2408S/2018,226,2018-03-06
XNJ64795,GenBank,PQ683722,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2408S/2018,377,2018-03-06
XNJ64796,GenBank,PQ683723,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2599S/2018,6729,2018-03-14
XNJ64797,GenBank,PQ683723,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2599S/2018,1355,2018-03-14
XNJ64798,GenBank,PQ683723,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2599S/2018,225,2018-03-14
XNJ64799,GenBank,PQ683723,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2599S/2018,77,2018-03-14
XNJ64800,GenBank,PQ683723,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2599S/2018,226,2018-03-14
XNJ64801,GenBank,PQ683723,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2599S/2018,377,2018-03-14
XNJ64802,GenBank,PQ683724,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2787S/2018,6715,2018-03-20
XNJ64803,GenBank,PQ683724,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2787S/2018,1328,2018-03-20
XNJ64804,GenBank,PQ683724,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2787S/2018,225,2018-03-20
XNJ64805,GenBank,PQ683724,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2787S/2018,77,2018-03-20
XNJ64806,GenBank,PQ683724,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2787S/2018,226,2018-03-20
XNJ64807,GenBank,PQ683724,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-2787S/2018,377,2018-03-20
XNJ64808,GenBank,PQ683725,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3899S/2018,6709,2018-04-16
XNJ64809,GenBank,PQ683725,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3899S/2018,1287,2018-04-16
XNJ64810,GenBank,PQ683725,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3899S/2018,225,2018-04-16
XNJ64811,GenBank,PQ683725,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3899S/2018,77,2018-04-16
XNJ64812,GenBank,PQ683725,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3899S/2018,226,2018-04-16
XNJ64813,GenBank,PQ683725,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3899S/2018,377,2018-04-16
XNJ64814,GenBank,PQ683726,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4083S/2019,6473,2019-04-01
XNJ64815,GenBank,PQ683726,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4083S/2019,1293,2019-04-01
XNJ64816,GenBank,PQ683726,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4083S/2019,225,2019-04-01
XNJ64817,GenBank,PQ683726,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4083S/2019,53,2019-04-01
XNJ64818,GenBank,PQ683726,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4083S/2019,182,2019-04-01
XNJ64819,GenBank,PQ683726,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4083S/2019,377,2019-04-01
XNJ64820,GenBank,PQ683727,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4087S/2018,6728,2018-04-19
XNJ64821,GenBank,PQ683727,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4087S/2018,1314,2018-04-19
XNJ64822,GenBank,PQ683727,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4087S/2018,225,2018-04-19
XNJ64823,GenBank,PQ683727,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4087S/2018,77,2018-04-19
XNJ64824,GenBank,PQ683727,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4087S/2018,226,2018-04-19
XNJ64825,GenBank,PQ683727,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4087S/2018,377,2018-04-19
XNJ64826,GenBank,PQ683728,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4357S/2018,6545,2018-05-17
XNJ64827,GenBank,PQ683728,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4357S/2018,1356,2018-05-17
XNJ64828,GenBank,PQ683728,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4357S/2018,225,2018-05-17
XNJ64829,GenBank,PQ683728,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4357S/2018,40,2018-05-17
XNJ64830,GenBank,PQ683728,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4357S/2018,218,2018-05-17
XNJ64831,GenBank,PQ683728,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-4357S/2018,377,2018-05-17
XNJ64832,GenBank,PQ683729,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-5128S/2023,6429,2023-11-26
XNJ64833,GenBank,PQ683729,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-5128S/2023,1135,2023-11-26
XNJ64834,GenBank,PQ683729,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-5128S/2023,225,2023-11-26
XNJ64835,GenBank,PQ683729,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-5128S/2023,77,2023-11-26
XNJ64836,GenBank,PQ683729,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-5128S/2023,226,2023-11-26
XNJ64837,GenBank,PQ683729,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-5128S/2023,377,2023-11-26
XNJ64838,GenBank,PQ683730,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-8365S/2023,6707,2023-12-18
XNJ64839,GenBank,PQ683730,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-8365S/2023,1356,2023-12-18
XNJ64840,GenBank,PQ683730,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-8365S/2023,225,2023-12-18
XNJ64841,GenBank,PQ683730,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-8365S/2023,77,2023-12-18
XNJ64842,GenBank,PQ683730,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-8365S/2023,226,2023-12-18
XNJ64843,GenBank,PQ683730,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-8365S/2023,377,2023-12-18
XNJ64844,GenBank,PQ683731,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3312S/2018,6589,2018-03-30
XNJ64845,GenBank,PQ683731,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3312S/2018,1355,2018-03-30
XNJ64846,GenBank,PQ683731,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3312S/2018,225,2018-03-30
XNJ64847,GenBank,PQ683731,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3312S/2018,77,2018-03-30
XNJ64848,GenBank,PQ683731,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3312S/2018,226,2018-03-30
XNJ64849,GenBank,PQ683731,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3312S/2018,377,2018-03-30
XNJ64850,GenBank,PQ683732,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3561S/2018,6484,2018-04-04
XNJ64851,GenBank,PQ683732,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3561S/2018,1355,2018-04-04
XNJ64852,GenBank,PQ683732,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3561S/2018,225,2018-04-04
XNJ64853,GenBank,PQ683732,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3561S/2018,77,2018-04-04
XNJ64854,GenBank,PQ683732,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3561S/2018,226,2018-04-04
XNJ64855,GenBank,PQ683732,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-3561S/2018,377,2018-04-04
XNJ64856,GenBank,PQ683733,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-1035S/2018,6698,2018-02-08
XNJ64857,GenBank,PQ683733,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-1035S/2018,1355,2018-02-08
XNJ64858,GenBank,PQ683733,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-1035S/2018,225,2018-02-08
XNJ64859,GenBank,PQ683733,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-1035S/2018,77,2018-02-08
XNJ64860,GenBank,PQ683733,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-1035S/2018,226,2018-02-08
XNJ64861,GenBank,PQ683733,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-1035S/2018,377,2018-02-08
XNJ64862,GenBank,PQ683734,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10375S/2023,6483,2024-02-16
XNJ64863,GenBank,PQ683734,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10375S/2023,1351,2024-02-16
XNJ64864,GenBank,PQ683734,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10375S/2023,225,2024-02-16
XNJ64865,GenBank,PQ683734,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10375S/2023,77,2024-02-16
XNJ64866,GenBank,PQ683734,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10375S/2023,226,2024-02-16
XNJ64867,GenBank,PQ683735,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10496S/2023,6483,2024-02-26
XNJ64868,GenBank,PQ683735,,surface glycoprotein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10496S/2023,1355,2024-02-26
XNJ64869,GenBank,PQ683735,,non-structural protein 3,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10496S/2023,225,2024-02-26
XNJ64870,GenBank,PQ683735,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10496S/2023,77,2024-02-26
XNJ64871,GenBank,PQ683735,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10496S/2023,226,2024-02-26
XNJ64872,GenBank,PQ683735,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-10496S/2023,377,2024-02-26
XKT23199,GenBank,PQ611288,,replicase polyprotein 1ab,Human coronavirus NL63,UKN16_NL63_1,6724,2016-12-05
XKT23200,GenBank,PQ611288,,spike glycoprotein,Human coronavirus NL63,UKN16_NL63_1,1355,2016-12-05
XKT23201,GenBank,PQ611288,,nucleoprotein,Human coronavirus NL63,UKN16_NL63_1,285,2016-12-05
XKT23202,GenBank,PQ611288,,membrane protein,Human coronavirus NL63,UKN16_NL63_1,226,2016-12-05
XKT23203,GenBank,PQ611288,,non-structural protein 3,Human coronavirus NL63,UKN16_NL63_1,225,2016-12-05
XKT23204,GenBank,PQ611288,,envelope small membrane protein,Human coronavirus NL63,UKN16_NL63_1,77,2016-12-05
XKT23205,GenBank,PQ611289,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_1,6729,2017-02-06
XKT23206,GenBank,PQ611289,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_1,1355,2017-02-06
XKT23207,GenBank,PQ611289,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_1,285,2017-02-06
XKT23208,GenBank,PQ611289,,membrane protein,Human coronavirus NL63,UKN17_NL63_1,226,2017-02-06
XKT23209,GenBank,PQ611289,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_1,225,2017-02-06
XKT23210,GenBank,PQ611289,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_1,77,2017-02-06
XKT23211,GenBank,PQ611290,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_2,6724,2017-02-08
XKT23212,GenBank,PQ611290,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_2,1355,2017-02-08
XKT23213,GenBank,PQ611290,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_2,285,2017-02-08
XKT23214,GenBank,PQ611290,,membrane protein,Human coronavirus NL63,UKN17_NL63_2,226,2017-02-08
XKT23215,GenBank,PQ611290,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_2,225,2017-02-08
XKT23216,GenBank,PQ611290,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_2,77,2017-02-08
XKT23217,GenBank,PQ611291,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_3,6724,2017-02-12
XKT23218,GenBank,PQ611291,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_3,1356,2017-02-12
XKT23219,GenBank,PQ611291,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_3,285,2017-02-12
XKT23220,GenBank,PQ611291,,membrane protein,Human coronavirus NL63,UKN17_NL63_3,226,2017-02-12
XKT23221,GenBank,PQ611291,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_3,225,2017-02-12
XKT23222,GenBank,PQ611291,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_3,77,2017-02-12
XKT23223,GenBank,PQ611292,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_4,6729,2017-02-13
XKT23224,GenBank,PQ611292,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_4,1355,2017-02-13
XKT23225,GenBank,PQ611292,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_4,285,2017-02-13
XKT23226,GenBank,PQ611292,,membrane protein,Human coronavirus NL63,UKN17_NL63_4,226,2017-02-13
XKT23227,GenBank,PQ611292,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_4,225,2017-02-13
XKT23228,GenBank,PQ611292,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_4,77,2017-02-13
XKT23229,GenBank,PQ611293,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_5,6724,2017-02-13
XKT23230,GenBank,PQ611293,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_5,1355,2017-02-13
XKT23231,GenBank,PQ611293,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_5,285,2017-02-13
XKT23232,GenBank,PQ611293,,membrane protein,Human coronavirus NL63,UKN17_NL63_5,226,2017-02-13
XKT23233,GenBank,PQ611293,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_5,225,2017-02-13
XKT23234,GenBank,PQ611293,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_5,77,2017-02-13
XKT23235,GenBank,PQ611294,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_6,6729,2017-02-16
XKT23236,GenBank,PQ611294,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_6,1355,2017-02-16
XKT23237,GenBank,PQ611294,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_6,285,2017-02-16
XKT23238,GenBank,PQ611294,,membrane protein,Human coronavirus NL63,UKN17_NL63_6,226,2017-02-16
XKT23239,GenBank,PQ611294,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_6,225,2017-02-16
XKT23240,GenBank,PQ611294,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_6,77,2017-02-16
XKT23241,GenBank,PQ611295,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_7,6729,2017-02-28
XKT23242,GenBank,PQ611295,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_7,1355,2017-02-28
XKT23243,GenBank,PQ611295,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_7,285,2017-02-28
XKT23244,GenBank,PQ611295,,membrane protein,Human coronavirus NL63,UKN17_NL63_7,226,2017-02-28
XKT23245,GenBank,PQ611295,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_7,225,2017-02-28
XKT23246,GenBank,PQ611295,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_7,77,2017-02-28
XKT23247,GenBank,PQ611296,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_8,6334,2017-03-03
XKT23248,GenBank,PQ611296,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_8,1091,2017-03-03
XKT23249,GenBank,PQ611296,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_8,285,2017-03-03
XKT23250,GenBank,PQ611296,,membrane protein,Human coronavirus NL63,UKN17_NL63_8,226,2017-03-03
XKT23251,GenBank,PQ611296,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_8,225,2017-03-03
XKT23252,GenBank,PQ611296,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_8,77,2017-03-03
XKT23253,GenBank,PQ611297,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_9,6729,2017-03-11
XKT23254,GenBank,PQ611297,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_9,1355,2017-03-11
XKT23255,GenBank,PQ611297,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_9,285,2017-03-11
XKT23256,GenBank,PQ611297,,membrane protein,Human coronavirus NL63,UKN17_NL63_9,226,2017-03-11
XKT23257,GenBank,PQ611297,,non-structural protein 3,Human coronavirus NL63,UKN17_NL63_9,225,2017-03-11
XKT23258,GenBank,PQ611297,,envelope small membrane protein,Human coronavirus NL63,UKN17_NL63_9,77,2017-03-11
XKT23259,GenBank,PQ611298,,replicase polyprotein 1ab,Human coronavirus NL63,UKN17_NL63_10,6729,2017-03-11
XKT23260,GenBank,PQ611298,,spike glycoprotein,Human coronavirus NL63,UKN17_NL63_10,1355,2017-03-11
XKT23261,GenBank,PQ611298,,nucleoprotein,Human coronavirus NL63,UKN17_NL63_10,285,2017-03-11
